Order Date,Ship Date,Category,Sub-Category,Sales,Quantity,Discount,Profit,,Sales,Sum of Profit,,,,,,,,
17-03-2016,21-03-2016,Office Supplies,Paper,16,4,0,7.68,,512.358,-14.6388,,,,,,,,
17-03-2016,21-03-2016,Office Supplies,Appliances,32.67,3,0,8.4942,,515.88,113.4936,,,,,,,,
25-08-2016,29-08-2016,Furniture,Furnishings,6.28,1,0,2.6376,,521.96,-250.5408,,,,,,,,
25-08-2016,29-08-2016,Technology,Accessories,95.1,5,0,30.432,,523.764,-192.0468,,,,,,,,
15-02-2016,19-02-2016,Office Supplies,Binders,21.36,5,0.2,7.209,,533.94,154.8426,,,,,,,,
09-12-2016,11-12-2016,Office Supplies,Paper,10.688,2,0.2,3.7408,,535.41,321.246,,,,,,,,
09-12-2016,11-12-2016,Office Supplies,Storage,237.096,3,0.2,20.7459,,539.92,47.243,,,,,,,,
15-09-2016,20-09-2016,Office Supplies,Paper,14.94,3,0,7.0218,,539.964,-215.9856,,,,,,,,
24-11-2016,26-11-2016,Furniture,Furnishings,151.72,4,0,27.3096,,545.88,70.9644,,,,,,,,
24-11-2016,26-11-2016,Furniture,Chairs,120.712,1,0.2,-18.1068,,545.94,87.3504,,,,,,,,
26-01-2016,31-01-2016,Office Supplies,Storage,489.92,8,0,0,,549.99,274.995,,,,,,,,
26-01-2016,31-01-2016,Office Supplies,Paper,19.44,3,0,9.3312,,551.985,-459.9875,,,,,,,,
26-01-2016,31-01-2016,Office Supplies,Paper,16.68,2,0,8.34,,559.71,-121.2705,,,,,,,,
26-01-2016,31-01-2016,Technology,Phones,155.35,13,0,0,,559.984,55.9984,,,,,,,,
26-01-2016,31-01-2016,Technology,Phones,187.98,2,0,52.6344,,559.992,174.9975,,,,,,,,
26-01-2016,29-01-2016,Office Supplies,Binders,10.68,2,0,5.0196,,561.584,70.198,,,,,,,,
23-09-2016,30-09-2016,Office Supplies,Binders,18.464,4,0.2,6.924,,563.94,112.788,,,,,,,,
24-11-2016,24-11-2016,Furniture,Chairs,611.058,3,0.3,-34.9176,,567.12,-28.356,,,,,,,,
02-11-2016,06-11-2016,Technology,Phones,46.384,2,0.2,5.2182,,572.16,35.76,,,,,,,,
02-11-2016,06-11-2016,Office Supplies,Storage,362.92,2,0,105.2468,,572.58,34.3548,,,,,,,,
10-09-2016,16-09-2016,Office Supplies,Envelopes,21.728,7,0.2,7.6048,,573.728,-64.5444,,,,,,,,
24-11-2016,29-11-2016,Furniture,Furnishings,35.168,7,0.2,9.6712,,574.91,156.047,,,,,,,,
10-10-2016,15-10-2016,Technology,Phones,719.952,6,0.2,71.9952,,575.92,143.98,,,,,,,,
10-10-2016,15-10-2016,Technology,Phones,755.944,7,0.2,66.1451,,575.928,57.5928,,,,,,,,
10-10-2016,15-10-2016,Office Supplies,Binders,11.98,5,0.8,-19.168,,575.968,43.1976,,,,,,,,
10-10-2016,15-10-2016,Office Supplies,Binders,0.898,1,0.8,-1.5715,,579.528,83.7096,,,,,,,,
20-11-2016,25-11-2016,Office Supplies,Envelopes,34.74,3,0,17.37,,579.95,168.1855,,,,,,,,
20-11-2016,25-11-2016,Technology,Phones,833.94,6,0,216.8244,,583.8,72.975,,,,,,,,
20-11-2016,25-11-2016,Office Supplies,Binders,12.96,3,0.2,4.536,,585.552,146.388,,,,,,,,
20-11-2016,25-11-2016,Office Supplies,Paper,25.92,4,0,12.4416,,587.97,164.6316,,,,,,,,
24-11-2016,29-11-2016,Furniture,Furnishings,111.15,5,0,48.906,,589.41,-6.549,,,,,,,,
10-05-2016,14-05-2016,Office Supplies,Art,22.32,5,0.2,5.301,,591.32,112.3508,,,,,,,,
01-11-2016,05-11-2016,Office Supplies,Appliances,533.94,3,0,154.8426,,600.558,-8.5794,,,,,,,,
01-11-2016,05-11-2016,Office Supplies,Paper,167.94,3,0,82.2906,,601.3,198.429,,,,,,,,
25-11-2016,27-11-2016,Furniture,Furnishings,23.88,3,0,10.5072,,601.536,60.1536,,,,,,,,
05-12-2016,10-12-2016,Office Supplies,Art,26.46,9,0,11.907,,603.92,98.137,,,,,,,,
05-12-2016,10-12-2016,Office Supplies,Paper,49.12,4,0,23.0864,,604.656,204.0714,,,,,,,,
05-12-2016,10-12-2016,Office Supplies,Fasteners,15,3,0,7.2,,604.752,98.2722,,,,,,,,
21-10-2016,26-10-2016,Office Supplies,Storage,194.7,5,0,9.735,,605.34,145.2816,,,,,,,,
25-11-2016,30-11-2016,Furniture,Tables,1218.735,5,0.3,-121.8735,,605.88,151.47,,,,,,,,
21-10-2016,26-10-2016,Office Supplies,Art,2.84,1,0,0.8804,,609.98,274.491,,,,,,,,
25-10-2016,29-10-2016,Technology,Accessories,40.776,3,0.2,0.5097,,611.058,-34.9176,,,,,,,,
02-11-2016,07-11-2016,Technology,Phones,52.792,1,0.2,4.6193,,613.908,-122.7816,,,,,,,,
21-03-2016,25-03-2016,Technology,Phones,3499.93,7,0,909.9818,,616.998,-36.294,,,,,,,,
21-03-2016,25-03-2016,Office Supplies,Labels,14.4,5,0,6.624,,617.7,-407.682,,,,,,,,
21-03-2016,25-03-2016,Office Supplies,Paper,122.97,3,0,60.2553,,617.97,333.7038,,,,,,,,
21-03-2016,25-03-2016,Office Supplies,Art,9.32,4,0,2.7028,,626.352,-23.4882,,,,,,,,
21-03-2016,25-03-2016,Office Supplies,Binders,122.94,3,0,59.0112,,627.168,70.5564,,,,,,,,
17-09-2016,22-09-2016,Office Supplies,Art,5.248,2,0.2,0.4592,,629.064,31.4532,,,,,,,,
17-09-2016,22-09-2016,Office Supplies,Art,38.256,3,0.2,4.782,,629.1,301.968,,,,,,,,
17-09-2016,22-09-2016,Office Supplies,Paper,40.24,5,0.2,13.078,,629.95,321.2745,,,,,,,,
17-09-2016,22-09-2016,Technology,Machines,29.925,5,0.7,-21.945,,631.782,140.396,,,,,,,,
17-09-2016,22-09-2016,Office Supplies,Paper,148.704,6,0.2,46.47,,634.116,-172.1172,,,,,,,,
29-10-2016,02-11-2016,Technology,Accessories,1.98,2,0,0.891,,636.408,-15.9102,,,,,,,,
22-02-2016,24-02-2016,Office Supplies,Paper,19.44,3,0,9.3312,,638.82,172.4814,,,,,,,,
30-11-2016,04-12-2016,Office Supplies,Binders,6.642,9,0.7,-4.428,,646.2,-8.0775,,,,,,,,
25-11-2016,29-11-2016,Technology,Phones,539.92,5,0.2,47.243,,646.74,258.696,,,,,,,,
25-11-2016,30-11-2016,Furniture,Furnishings,6.096,3,0.6,-3.9624,,647.84,32.392,,,,,,,,
25-11-2016,29-11-2016,Office Supplies,Art,7.44,3,0,2.604,,653.55,111.1035,,,,,,,,
23-07-2016,27-07-2016,Technology,Phones,604.752,6,0.2,60.4752,,657.93,-187.98,,,,,,,,
30-03-2016,01-04-2016,Office Supplies,Envelopes,335.72,5,0.2,113.3055,,659.97,197.991,,,,,,,,
30-03-2016,01-04-2016,Technology,Phones,251.944,7,0.2,88.1804,,659.988,109.998,,,,,,,,
25-11-2016,27-11-2016,Furniture,Furnishings,52.96,2,0,20.1248,,662.88,74.574,,,,,,,,
09-09-2016,13-09-2016,Technology,Machines,1299.99,2,0.5,-571.9956,,665.88,13.3176,,,,,,,,
15-04-2016,15-04-2016,Office Supplies,Appliances,106.96,2,0,31.0184,,666.344,66.6344,,,,,,,,
25-11-2016,29-11-2016,Furniture,Bookcases,275.952,3,0.2,-37.9434,,669.08,-167.27,,,,,,,,
25-11-2016,29-11-2016,Furniture,Chairs,725.344,4,0.2,54.4008,,673.568,252.588,,,,,,,,
27-01-2016,02-02-2016,Furniture,Tables,333,3,0.2,-16.65,,674.058,-19.2588,,,,,,,,
26-11-2016,01-12-2016,Furniture,Furnishings,19.3,5,0.6,-14.475,,674.352,-109.5822,,,,,,,,
31-10-2016,04-11-2016,Technology,Accessories,251.91,9,0,47.8629,,675.12,290.3016,,,,,,,,
31-12-2016,07-01-2017,Office Supplies,Paper,195.64,4,0,91.9508,,683.144,0,,,,,,,,
31-12-2016,07-01-2017,Office Supplies,Paper,14.94,3,0,7.0218,,686.32,223.054,,,,,,,,
02-11-2016,06-11-2016,Technology,Accessories,799.92,10,0.2,239.976,,689.82,20.6946,,,,,,,,
27-11-2016,01-12-2016,Furniture,Furnishings,199.9,5,0,39.98,,698.352,-17.4588,,,,,,,,
28-11-2016,01-12-2016,Furniture,Furnishings,397.6,5,0,43.736,,699.93,181.9818,,,,,,,,
29-12-2016,03-01-2017,Office Supplies,Labels,88.8,6,0,44.4,,700.056,-130.0104,,,,,,,,
29-12-2016,03-01-2017,Technology,Phones,319.968,4,0.2,35.9964,,703.968,87.996,,,,,,,,
02-11-2016,07-11-2016,Technology,Accessories,41.94,2,0,15.0984,,704.25,84.51,,,,,,,,
25-10-2016,29-10-2016,Office Supplies,Binders,13.698,3,0.7,-9.5886,,717.72,71.772,,,,,,,,
05-12-2016,07-12-2016,Office Supplies,Appliances,250.26,6,0,72.5754,,719.952,71.9952,,,,,,,,
30-05-2016,06-06-2016,Office Supplies,Binders,70.368,4,0.2,26.388,,719.976,134.9955,,,,,,,,
21-11-2016,26-11-2016,Office Supplies,Paper,6.58,2,0,3.0268,,725.344,54.4008,,,,,,,,
03-11-2016,07-11-2016,Technology,Accessories,89.97,3,0,18.8937,,730.2,94.926,,,,,,,,
06-12-2016,11-12-2016,Office Supplies,Paper,42.208,2,0.2,13.7176,,733.95,352.296,,,,,,,,
27-12-2016,31-12-2016,Office Supplies,Appliances,10.98,1,0,2.9646,,742.336,83.5128,,,,,,,,
27-12-2016,31-12-2016,Office Supplies,Fasteners,7.86,3,0,3.6156,,744.1,-95.67,,,,,,,,
27-12-2016,31-12-2016,Office Supplies,Storage,51.45,3,0,13.8915,,755.944,66.1451,,,,,,,,
27-12-2016,31-12-2016,Office Supplies,Binders,37.056,3,0.2,13.896,,755.96,204.1092,,,,,,,,
29-11-2016,06-12-2016,Office Supplies,Labels,25.06,2,0,11.7782,,758.352,265.4232,,,,,,,,
28-11-2016,28-11-2016,Furniture,Bookcases,411.332,4,0.15,-4.8392,,763.28,-21.808,,,,,,,,
25-08-2016,29-08-2016,Office Supplies,Paper,25.92,4,0,12.4416,,764.688,95.586,,,,,,,,
04-11-2016,09-11-2016,Technology,Accessories,360,4,0,129.6,,767.214,161.9674,,,,,,,,
01-12-2016,03-12-2016,Furniture,Chairs,2807.84,8,0,673.8816,,767.952,287.982,,,,,,,,
28-03-2016,02-04-2016,Office Supplies,Envelopes,6.12,3,0,2.8764,,772.47,146.7693,,,,,,,,
01-12-2016,05-12-2016,Furniture,Furnishings,58.2,3,0,28.518,,779.796,-168.9558,,,,,,,,
19-04-2016,23-04-2016,Office Supplies,Binders,58.05,3,0,26.703,,783.96,219.5088,,,,,,,,
19-04-2016,23-04-2016,Office Supplies,Paper,71.28,11,0,34.2144,,785.88,212.1876,,,,,,,,
09-12-2016,15-12-2016,Office Supplies,Paper,8.448,2,0.2,2.9568,,795.408,59.6556,,,,,,,,
09-12-2016,15-12-2016,Office Supplies,Appliances,20.388,2,0.8,-53.0088,,797.944,-113.992,,,,,,,,
30-05-2016,01-06-2016,Office Supplies,Binders,25.584,2,0.2,8.9544,,799.92,239.976,,,,,,,,
30-05-2016,01-06-2016,Technology,Phones,464,5,0,134.56,,801.568,40.0784,,,,,,,,
30-05-2016,01-06-2016,Office Supplies,Appliances,235.95,3,0,77.8635,,806.336,50.396,,,,,,,,
30-05-2016,01-06-2016,Office Supplies,Paper,39.96,4,0,17.982,,807.75,153.4725,,,,,,,,
19-11-2016,24-11-2016,Office Supplies,Paper,166.44,3,0,79.8912,,818.376,51.1485,,,,,,,,
01-03-2016,05-03-2016,Office Supplies,Fasteners,18.84,5,0.2,-3.5325,,821.3,-16.426,,,,,,,,
01-12-2016,03-12-2016,Furniture,Furnishings,8.128,2,0.2,1.4224,,821.88,213.6888,,,,,,,,
01-12-2016,03-12-2016,Furniture,Chairs,909.72,6,0.3,-51.984,,826,214.76,,,,,,,,
01-03-2016,05-03-2016,Office Supplies,Storage,129.552,3,0.2,-22.6716,,828.84,0,,,,,,,,
01-04-2016,06-04-2016,Office Supplies,Storage,66.96,4,0,2.6784,,832.93,233.2204,,,,,,,,
01-04-2016,06-04-2016,Office Supplies,Binders,6.24,2,0,3.0576,,833.94,216.8244,,,,,,,,
31-05-2016,05-06-2016,Technology,Phones,659.97,3,0,197.991,,838.38,226.3626,,,,,,,,
31-05-2016,05-06-2016,Technology,Phones,113.73,3,0,32.9817,,853.092,-227.4912,,,,,,,,
27-01-2016,02-02-2016,Office Supplies,Storage,57.23,1,0,14.3075,,853.93,0,,,,,,,,
10-09-2016,13-09-2016,Office Supplies,Appliances,81.92,4,0,22.1184,,854.94,213.735,,,,,,,,
01-12-2016,03-12-2016,Furniture,Chairs,674.058,3,0.3,-19.2588,,872.32,244.2496,,,,,,,,
01-12-2016,03-12-2016,Furniture,Furnishings,45.84,3,0,15.5856,,881.93,229.3018,,,,,,,,
04-05-2016,07-05-2016,Office Supplies,Appliances,57.68,4,0,19.0344,,883.92,-110.49,,,,,,,,
01-12-2016,03-12-2016,Technology,Phones,271.9,2,0,78.851,,887.103,177.4206,,,,,,,,
01-12-2016,03-12-2016,Furniture,Furnishings,9.82,2,0,3.2406,,890.841,-152.7156,,,,,,,,
02-12-2016,04-12-2016,Furniture,Bookcases,883.92,5,0.2,-110.49,,896.99,-1480.0335,,,,,,,,
17-03-2016,20-03-2016,Office Supplies,Paper,126.624,6,0.2,41.1528,,896.99,421.5853,,,,,,,,
02-12-2016,06-12-2016,Furniture,Furnishings,58.36,5,0.6,-24.803,,907.152,90.7152,,,,,,,,
09-09-2016,11-09-2016,Office Supplies,Art,30.816,9,0.2,2.6964,,909.72,-51.984,,,,,,,,
23-07-2016,27-07-2016,Office Supplies,Supplies,40.7,5,0,11.803,,911.424,68.3568,,,,,,,,
23-07-2016,27-07-2016,Technology,Phones,302.376,3,0.2,37.797,,911.984,113.998,,,,,,,,
02-12-2016,06-12-2016,Furniture,Furnishings,39.96,5,0.6,-23.976,,945.036,-299.2614,,,,,,,,
25-07-2016,27-07-2016,Office Supplies,Storage,53.72,4,0,15.0416,,946.764,-694.2936,,,,,,,,
26-09-2016,30-09-2016,Office Supplies,Binders,5.97,5,0.7,-4.577,,966.7,-13.81,,,,,,,,
02-12-2016,07-12-2016,Furniture,Furnishings,60.72,3,0,23.6808,,975.92,121.99,,,,,,,,
26-09-2016,30-09-2016,Office Supplies,Appliances,41.376,6,0.2,3.1032,,978.84,110.1195,,,,,,,,
25-07-2016,27-07-2016,Office Supplies,Supplies,8187.65,5,0,327.506,,981.372,-140.196,,,,,,,,
07-12-2016,13-12-2016,Office Supplies,Storage,269.36,7,0,70.0336,,991.764,-347.1174,,,,,,,,
09-12-2016,15-12-2016,Office Supplies,Envelopes,30.672,3,0.2,9.585,,998.82,29.9646,,,,,,,,
09-12-2016,15-12-2016,Technology,Copiers,1079.976,4,0.4,125.9972,,998.85,-199.77,,,,,,,,
05-11-2016,10-11-2016,Technology,Accessories,47.79,3,0,16.2486,,1007.944,75.5958,,,,,,,,
25-07-2016,27-07-2016,Office Supplies,Paper,6.48,1,0,3.1752,,1013.832,101.3832,,,,,,,,
25-07-2016,27-07-2016,Office Supplies,Supplies,15.52,4,0,4.5008,,1023.936,179.1888,,,,,,,,
25-07-2016,27-07-2016,Furniture,Furnishings,77.92,8,0,34.2848,,1025.88,235.9524,,,,,,,,
02-12-2016,07-12-2016,Furniture,Chairs,239.84,8,0,64.7568,,1049.93,293.9804,,,,,,,,
20-06-2016,27-06-2016,Office Supplies,Appliances,471.9,6,0,155.727,,1049.97,-209.994,,,,,,,,
20-06-2016,27-06-2016,Office Supplies,Art,3.52,2,0,1.6896,,1067.94,224.2674,,,,,,,,
27-01-2016,02-02-2016,Office Supplies,Art,36.44,4,0,12.0252,,1071.576,-553.6476,,,,,,,,
06-12-2016,08-12-2016,Furniture,Furnishings,23.976,3,0.6,-14.3856,,1075.088,94.0702,,,,,,,,
26-07-2016,30-07-2016,Office Supplies,Storage,123.552,3,0.2,-29.3436,,1079.976,125.9972,,,,,,,,
26-07-2016,02-08-2016,Technology,Accessories,170.97,3,0,70.0977,,1080.096,-94.5084,,,,,,,,
26-07-2016,01-08-2016,Technology,Accessories,111.93,7,0,34.6983,,1089.75,305.13,,,,,,,,
03-10-2016,07-10-2016,Office Supplies,Fasteners,4.344,3,0.2,0.8688,,1091.168,68.198,,,,,,,,
06-12-2016,11-12-2016,Furniture,Tables,275.49,1,0.5,-170.8038,,1103.97,496.7865,,,,,,,,
03-10-2016,07-10-2016,Office Supplies,Labels,4.928,2,0.2,1.7248,,1113.024,111.3024,,,,,,,,
03-10-2016,07-10-2016,Office Supplies,Binders,1.788,3,0.8,-3.0396,,1113.504,125.2692,,,,,,,,
03-10-2016,07-10-2016,Office Supplies,Fasteners,15.072,4,0.2,-3.768,,1117.92,55.896,,,,,,,,
18-02-2016,24-02-2016,Office Supplies,Storage,12.624,2,0.2,-2.5248,,1125.488,98.4802,,,,,,,,
22-09-2016,28-09-2016,Office Supplies,Storage,169.45,5,0,42.3625,,1133.35,294.671,,,,,,,,
22-09-2016,28-09-2016,Office Supplies,Storage,40.68,2,0,0.4068,,1139.92,284.98,,,,,,,,
01-09-2016,05-09-2016,Office Supplies,Binders,23.744,2,0.2,8.3104,,1184.72,106.6248,,,,,,,,
05-11-2016,10-11-2016,Technology,Accessories,51.56,5,0.2,-6.445,,1198.33,70.49,,,,,,,,
25-08-2016,29-08-2016,Office Supplies,Storage,48.84,4,0,13.1868,,1199.976,434.9913,,,,,,,,
06-12-2016,10-12-2016,Furniture,Tables,214.95,5,0.5,-120.372,,1202.94,300.735,,,,,,,,
25-08-2016,30-08-2016,Technology,Phones,1007.944,7,0.2,75.5958,,1212.96,-69.312,,,,,,,,
30-12-2016,04-01-2017,Office Supplies,Appliances,122.94,3,0,30.735,,1214.85,352.3065,,,,,,,,
30-12-2016,04-01-2017,Office Supplies,Binders,35.448,7,0.2,12.8499,,1215.92,316.1392,,,,,,,,
29-04-2016,04-05-2016,Technology,Phones,19.98,2,0,5.1948,,1218.735,-121.8735,,,,,,,,
25-08-2016,29-08-2016,Office Supplies,Binders,25.68,3,0.8,-39.804,,1228.465,0,,,,,,,,
25-08-2016,29-08-2016,Office Supplies,Binders,12.384,3,0.8,-19.8144,,1256.22,75.3732,,,,,,,,
05-11-2016,10-11-2016,Technology,Accessories,58.416,2,0.2,16.7946,,1261.33,327.9458,,,,,,,,
25-08-2016,30-08-2016,Office Supplies,Binders,6.528,4,0.7,-4.5696,,1279.968,415.9896,,,,,,,,
25-08-2016,30-08-2016,Office Supplies,Binders,2.862,3,0.7,-2.2896,,1298.55,311.652,,,,,,,,
25-08-2016,30-08-2016,Office Supplies,Binders,20.856,8,0.7,-16.6848,,1299.99,-571.9956,,,,,,,,
11-03-2016,15-03-2016,Office Supplies,Art,7.98,3,0,2.0748,,1322.93,357.1911,,,,,,,,
31-10-2016,02-11-2016,Technology,Phones,73.584,2,0.2,8.2782,,1325.76,149.148,,,,,,,,
01-03-2016,07-03-2016,Office Supplies,Storage,137.352,3,0.2,8.5845,,1325.85,477.306,,,,,,,,
06-12-2016,10-12-2016,Furniture,Furnishings,10.776,3,0.6,-4.8492,,1349.91,661.4559,,,,,,,,
08-12-2016,10-12-2016,Furniture,Chairs,603.92,5,0.2,45.294,,1367.84,259.8896,,,,,,,,
26-07-2016,30-07-2016,Technology,Accessories,431.136,9,0.2,-26.946,,1394.95,362.687,,,,,,,,
26-07-2016,02-08-2016,Technology,Phones,911.984,2,0.2,113.998,,1395.54,362.8404,,,,,,,,
26-07-2016,02-08-2016,Furniture,Chairs,674.352,3,0.2,-109.5822,,1403.92,70.196,,,,,,,,
27-12-2016,03-01-2017,Office Supplies,Paper,23.92,4,0,11.7208,,1421.664,-734.5264,,,,,,,,
10-11-2016,16-11-2016,Technology,Accessories,10.99,1,0,4.2861,,1432,125.3,,,,,,,,
14-11-2016,20-11-2016,Office Supplies,Paper,32.4,5,0,15.552,,1441.3,245.021,,,,,,,,
21-03-2016,25-03-2016,Office Supplies,Labels,59.2,5,0.2,22.2,,1487.04,297.408,,,,,,,,
08-12-2016,15-12-2016,Furniture,Furnishings,39.88,2,0,11.1664,,1502.376,-250.396,,,,,,,,
08-12-2016,15-12-2016,Furniture,Furnishings,79.44,3,0,28.5984,,1503.25,496.0725,,,,,,,,
11-04-2016,18-04-2016,Office Supplies,Storage,87.08,7,0,24.3824,,1573.488,196.686,,,,,,,,
11-04-2016,18-04-2016,Technology,Phones,105.584,2,0.2,9.2386,,1579.746,-447.5947,,,,,,,,
11-11-2016,13-11-2016,Technology,Accessories,102.13,7,0,15.3195,,1604.9,481.47,,,,,,,,
07-09-2016,12-09-2016,Office Supplies,Supplies,27.36,4,0,7.3872,,1628.82,260.6112,,,,,,,,
07-09-2016,12-09-2016,Office Supplies,Paper,20.56,2,0,9.6632,,1676.88,83.844,,,,,,,,
07-09-2016,12-09-2016,Office Supplies,Binders,83.92,5,0.2,31.47,,1679.96,125.997,,,,,,,,
27-12-2016,30-12-2016,Office Supplies,Binders,4.984,1,0.8,-8.4728,,1687.8,742.632,,,,,,,,
09-09-2016,14-09-2016,Office Supplies,Paper,10.896,3,0.2,3.405,,1706.184,85.3092,,,,,,,,
01-11-2016,05-11-2016,Office Supplies,Appliances,76.12,2,0,22.0748,,1737.18,503.7822,,,,,,,,
30-06-2016,30-06-2016,Office Supplies,Paper,310.688,7,0.2,108.7408,,1740.06,-24.858,,,,,,,,
03-09-2016,04-09-2016,Office Supplies,Binders,7.68,5,0.8,-11.52,,1793.98,843.1706,,,,,,,,
30-03-2016,05-04-2016,Office Supplies,Storage,129.3,2,0,6.465,,1799.97,239.996,,,,,,,,
14-09-2016,18-09-2016,Office Supplies,Fasteners,6.048,4,0.2,-1.3608,,1799.97,701.9883,,,,,,,,
14-09-2016,18-09-2016,Office Supplies,Paper,6.848,2,0.2,2.14,,1801.632,-337.806,,,,,,,,
10-12-2016,14-12-2016,Furniture,Chairs,338.352,3,0.2,4.2294,,1819.86,163.7874,,,,,,,,
14-09-2016,18-09-2016,Office Supplies,Binders,8.552,2,0.8,-13.6832,,1856.19,334.1142,,,,,,,,
28-05-2016,01-06-2016,Office Supplies,Binders,136.96,4,0.2,51.36,,1983.968,247.996,,,,,,,,
28-04-2016,30-04-2016,Technology,Phones,1679.96,5,0.2,125.997,,1999.96,624.9875,,,,,,,,
26-08-2016,01-09-2016,Furniture,Furnishings,10.68,4,0,4.0584,,2001.86,580.5394,,,,,,,,
26-08-2016,30-08-2016,Technology,Accessories,176.8,8,0,22.984,,2033.584,762.594,,,,,,,,
26-08-2016,01-09-2016,Technology,Accessories,149.97,3,0,52.4895,,2060.744,643.9825,,,,,,,,
26-08-2016,01-09-2016,Office Supplies,Paper,17.34,3,0,8.4966,,2152.776,726.5619,,,,,,,,
28-03-2016,01-04-2016,Technology,Phones,302.376,3,0.2,22.6782,,2177.584,-3701.8928,,,,,,,,
26-07-2016,02-08-2016,Furniture,Furnishings,134.01,9,0,36.1827,,2244.48,493.7856,,,,,,,,
05-03-2016,08-03-2016,Office Supplies,Art,59.52,3,0,15.4752,,2348.82,399.2994,,,,,,,,
12-11-2016,16-11-2016,Technology,Accessories,79.512,3,0.2,20.8719,,2519.958,-251.9958,,,,,,,,
05-03-2016,08-03-2016,Office Supplies,Supplies,18.62,2,0,5.3998,,2573.82,746.4078,,,,,,,,
05-03-2016,08-03-2016,Office Supplies,Binders,49.632,6,0.2,16.7508,,2624.985,-944.9946,,,,,,,,
05-03-2016,08-03-2016,Office Supplies,Paper,97.82,2,0,45.9754,,2715.93,1276.4871,,,,,,,,
20-02-2016,24-02-2016,Office Supplies,Paper,12.96,2,0,6.2208,,2735.952,341.994,,,,,,,,
12-11-2016,18-11-2016,Technology,Accessories,127.984,2,0.2,25.5968,,2799.96,1371.9804,,,,,,,,
15-11-2016,18-11-2016,Technology,Accessories,772.47,3,0,146.7693,,2807.84,673.8816,,,,,,,,
30-05-2016,03-06-2016,Technology,Copiers,719.976,3,0.2,134.9955,,2934.33,792.2691,,,,,,,,
28-11-2016,02-12-2016,Technology,Machines,998.85,5,0.4,-199.77,,3059.982,-509.997,,,,,,,,
19-09-2016,19-09-2016,Office Supplies,Fasteners,5.67,3,0,0.1134,,3266.376,1061.5722,,,,,,,,
12-12-2016,14-12-2016,Furniture,Tables,764.688,6,0.2,95.586,,3499.93,909.9818,,,,,,,,
20-05-2016,22-05-2016,Office Supplies,Paper,10.368,2,0.2,3.6288,,3610.848,135.4068,,,,,,,,
17-11-2016,19-11-2016,Technology,Accessories,99.98,2,0,7.9984,,3785.292,420.588,,,,,,,,
20-05-2016,22-05-2016,Office Supplies,Storage,66.96,5,0.2,-13.392,,3991.98,1995.99,,,,,,,,
04-02-2016,08-02-2016,Office Supplies,Binders,17.248,2,0.2,6.0368,,4007.84,-50.098,,,,,,,,
05-05-2016,07-05-2016,Office Supplies,Binders,11.88,2,0,5.346,,4164.05,83.281,,,,,,,,
05-05-2016,07-05-2016,Office Supplies,Paper,35.44,1,0,16.6568,,4548.81,1228.1787,,,,,,,,
26-11-2016,01-12-2016,Office Supplies,Binders,4.32,3,0.2,1.512,,6999.96,2239.9872,,,,,,,,
26-11-2016,01-12-2016,Office Supplies,Paper,14.94,3,0,7.0218,,8159.952,-1359.992,,,,,,,,
26-11-2016,01-12-2016,Office Supplies,Appliances,40.54,2,0,11.3512,,8187.65,327.506,,,,,,,,
26-11-2016,01-12-2016,Office Supplies,Binders,7.312,1,0.2,2.5592,,9449.95,4630.4755,,,,,,,,
31-12-2016,31-12-2016,Technology,Phones,475.944,7,0.2,59.493,,22638.48,-1811.0784,,,,,,,,
12-12-2016,14-12-2016,Furniture,Tables,3610.848,12,0.2,135.4068,,Grand Total,49543.9741,,,,,,,,
04-06-2016,09-06-2016,Office Supplies,Appliances,15.56,4,0,4.0456,,,,,,,,,,,
12-12-2016,14-12-2016,Furniture,Bookcases,254.9745,3,0.15,11.9988,,,,,,,,,,,
12-12-2016,17-12-2016,Furniture,Furnishings,43.31,1,0,4.331,,,,,,,,,,,
30-04-2016,02-05-2016,Office Supplies,Art,174.95,5,0,45.487,,,,,,,,,,,
30-04-2016,02-05-2016,Office Supplies,Storage,826,5,0,214.76,,,,,,,,,,,
13-12-2016,15-12-2016,Office Supplies,Binders,12.39,3,0,5.8233,,,,,,,,,,,
13-09-2016,13-09-2016,Office Supplies,Fasteners,5.7,5,0,2.679,,,,,,,,,,,
12-12-2016,15-12-2016,Furniture,Furnishings,12.54,3,0,4.5144,,,,,,,,,,,
13-09-2016,13-09-2016,Office Supplies,Supplies,7.3,2,0,2.19,,,,,,,,,,,
19-11-2016,24-11-2016,Technology,Accessories,29,2,0,7.25,,,,,,,,,,,
19-11-2016,21-11-2016,Technology,Accessories,47.496,1,0.2,-1.1874,,,,,,,,,,,
21-11-2016,26-11-2016,Technology,Accessories,94.99,1,0,28.497,,,,,,,,,,,
13-09-2016,13-09-2016,Office Supplies,Paper,48.94,1,0,24.47,,,,,,,,,,,
13-09-2016,13-09-2016,Office Supplies,Appliances,22.66,2,0,9.7438,,,,,,,,,,,
12-12-2016,15-12-2016,Furniture,Furnishings,9.24,3,0,4.4352,,,,,,,,,,,
27-12-2016,01-01-2017,Office Supplies,Storage,118.16,2,0.2,-25.109,,,,,,,,,,,
23-11-2016,25-11-2016,Technology,Accessories,29.99,1,0,6.2979,,,,,,,,,,,
26-12-2016,30-12-2016,Office Supplies,Art,8.016,3,0.2,1.1022,,,,,,,,,,,
26-08-2016,01-09-2016,Office Supplies,Paper,3.38,1,0,1.5548,,,,,,,,,,,
