Sales 2016,Moving Average,Sales 2017,Moving Average,Sales 2018,Moving Average,Sales 2019,Moving Average,,,,,,,
,,274.8,1240.476,97.82,256.919,24.448,100.37225,,,,,,,
,,62.18,1252.965,242.176,315.923,419.136,160.76875,,,,,,,
,,8.28,1187.54,337.176,171.433,71.88,176.59,,,,,,,
,,48.81,98.5175,32.4,177.393,9.24,131.176,,,,,,,
,,10.368,32.4095,19.89,157.9105,35.88,134.034,,,,,,,
,,235.188,75.6615,399.98,197.3615,17.04,33.51,,,,,,,
,,26.376,80.1855,343.85,199.03,931.176,248.334,,,,,,,
,,10.384,70.579,106.32,217.51,2.224,246.58,,,,,,,
,,107.118,94.7665,715.64,391.4475,1.744,238.046,,,,,,,
,,3.328,36.8015,268.704,358.6285,32.776,241.98,,,,,,,
,,135.99,64.205,21.92,278.146,147.184,45.982,,,,,,,
,,7.38,63.454,48.72,263.746,54.384,59.022,,,,,,,
,,173.488,80.0465,205.666,136.2525,76.776,77.78,,,,,,,
,,516.96,208.4545,30.344,76.6625,14.352,73.174,,,,,,,
,,173.208,217.759,22.32,76.7625,209.792,88.826,,,,,,,
,,4.448,217.026,103.6,90.4825,9.24,77.54,,,,,,,
,,9,175.904,59.52,53.946,10.368,60.938,,,,,,,
,,42.24,57.224,230.28,103.93,2.655,58.01375,,,,,,,
,,18.264,18.488,105.52,124.73,7.968,7.55775,,,,,,,
,,3393.68,865.796,81.424,119.186,27.968,12.23975,,,,,,,
,,1085.42,1134.901,134.8,138.006,336.51,93.77525,,,,,,,
,,13.11,1127.6185,90.882,103.1565,63.686,109.033,,,,,,,
,,6.36,1124.6425,15.992,80.7745,239.976,167.035,,,,,,,
,,85.056,297.4865,120.784,90.6145,344.22,246.098,,,,,,,
,,79.99,46.129,8.32,58.9945,15.552,165.8585,,,,,,,
,,131.88,75.8215,89.95,58.7615,21.248,155.249,,,,,,,
,,25.032,80.4895,25.2,61.0635,8.448,97.367,,,,,,,
,,717.72,238.6555,37.59,40.265,243.92,72.292,,,,,,,
,,207.35,270.4955,14.97,41.9275,23.34,74.239,,,,,,,
,,44.67,248.693,1.98,19.935,51.55,81.8145,,,,,,,
,,209.7,294.86,39.936,23.619,35,88.4525,,,,,,,
,,362.136,205.964,18.464,18.8375,72.784,45.6685,,,,,,,
,,31.05,161.889,93.36,38.435,97.84,64.2935,,,,,,,
,,39.98,160.7165,106.08,64.46,51.75,64.3435,,,,,,,
,,49.848,120.7535,23.076,60.245,46.672,67.2615,,,,,,,
,,23.99,36.217,25.92,62.109,51.168,61.8575,,,,,,,
,,1087.936,300.4385,393.25,137.0815,99.2,62.1975,,,,,,,
,,199.98,340.4385,2.214,111.115,7.98,51.255,,,,,,,
,,83.92,348.9565,706.86,282.061,97.3,63.912,,,,,,,
,,9.872,345.427,263.96,341.571,11.76,54.06,,,,,,,
,,683.332,244.276,359.97,333.251,167.94,71.245,,,,,,,
,,29.96,201.771,12.96,335.9375,3.89,70.2225,,,,,,,
,,40.74,190.976,116.82,188.4275,164.88,87.1175,,,,,,,
,,55.264,202.324,276.784,191.6335,159.98,124.1725,,,,,,,
,,6.48,33.111,134.272,135.209,20.664,87.3535,,,,,,,
,,34.248,34.183,61.1,147.244,11.646,89.2925,,,,,,,
,,273.568,92.39,10.496,120.663,6.672,49.7405,,,,,,,
,,65.584,94.97,26.85,58.1795,91.84,32.7055,,,,,,,
,,383.4656,189.2164,3357.6,864.0115,81.088,47.8115,,,,,,,
,,10.368,183.2464,248.43,910.844,19.44,49.76,,,,,,,
,,119.56,144.7444,11.648,911.132,451.152,160.88,,,,,,,
,,140.75,163.5359,85.246,925.731,1.44,138.28,,,,,,,
,,85.98,89.1645,41.96,96.821,61.776,133.452,,,,,,,
,,31.5,94.4475,451.152,147.5015,241.96,189.082,,,,,,,
,,55.6,78.4575,31.504,152.4655,108.608,103.446,,,,,,,
,,,,562.2925,271.727125,1704.89,529.3085,,,,,,,
,,,,11.264,264.053125,104.85,540.077,,,,,,,
,,,,284.08,222.285125,104.75,505.7745,,,,,,,
,,,,18.496,219.033125,58.05,493.135,,,,,,,
,,,,14.73,82.1425,157.74,106.3475,,,,,,,
,,,,186.54,125.9615,56.98,94.38,,,,,,,
,,,,557.728,194.3735,2.88,68.9125,,,,,,,
,,,,159.968,229.7415,49.12,66.68,,,,,,,
,,,,20.16,231.099,65.99,43.7425,,,,,,,
,,,,239.372,244.307,8.94,31.7325,,,,,,,
,,,,595,253.625,84.784,52.2085,,,,,,,
,,,,199.75,263.5705,112.12,67.9585,,,,,,,
,,,,227.96,315.5205,1575.14,445.246,,,,,,,
,,,,863.128,471.4595,11.808,445.963,,,,,,,
,,,,264.18,388.7545,9.656,427.181,,,,,,,
,,,,156.512,377.945,20.736,404.335,,,,,,,
,,,,128.34,353.04,27.36,17.39,,,,,,,
,,,,999.98,387.253,2314.116,592.967,,,,,,,
,,,,62.82,336.913,34.236,599.112,,,,,,,
,,,,44.46,308.9,19.76,598.868,,,,,,,
,,,,314.088,355.337,10.16,594.568,,,,,,,
,,,,185.88,151.812,217.764,70.48,,,,,,,
,,,,12.96,139.347,39.072,71.689,,,,,,,
,,,,82.64,148.892,22.638,72.4085,,,,,,,
,,,,31.02,78.125,95.144,93.6545,,,,,,,
,,,,89.97,54.1475,17.46,43.5785,,,,,,,
,,,,35.97,59.9,369.16,126.1005,,,,,,,
,,,,1266.86,355.955,15.224,124.247,,,,,,,
,,,,743.988,534.197,21.984,105.957,,,,,,,
,,,,368.91,603.932,1793.98,550.087,,,,,,,
,,,,8.02,596.9445,22.58,463.442,,,,,,,
,,,,171.04,322.9895,171.288,502.458,,,,,,,
,,,,19.44,141.8525,15.552,500.85,,,,,,,
,,,,2563.056,690.389,17.92,56.835,,,,,,,
,,,,387.136,785.168,83.92,72.17,,,,,,,
,,,,3.762,743.3485,6.63,31.0055,,,,,,,
,,,,34.86,747.2035,371.97,120.11,,,,,,,
,,,,432.456,214.5535,20.64,120.79,,,,,,,
,,,,26.55,124.407,19.98,104.805,,,,,,,
,,,,111.98,151.4615,160.93,143.38,,,,,,,
,,,,32.4,150.8465,75.792,69.3355,,,,,,,
,,,,41.86,53.1975,39.92,74.1555,,,,,,,
,,,,77.56,65.95,61.96,84.6505,,,,,,,
,,,,37.17,47.2475,19.936,49.402,,,,,,,
,,,,15.624,43.0535,87.8,52.404,,,,,,,
,,,,8.74,34.7735,221.382,97.7695,,,,,,,
,,,,44.75,26.571,5199.96,1382.2695,,,,,,,
,,,,11.21,20.081,63.824,1393.2415,,,,,,,
,,,,354.9,104.9,435.168,1480.0835,,,,,,,
,,,,17.94,107.2,14.9,1428.463,,,,,,,
,,,,51.8,108.9625,15.8,132.423,,,,,,,
,,,,7.7,108.085,72.9,134.692,,,,,,,
,,,,73.36,37.7,206.352,77.488,,,,,,,
,,,,186.54,79.85,7.992,75.761,,,,,,,
,,,,902.712,292.578,41.96,82.301,,,,,,,
,,,,120.666,320.8195,227.84,121.036,,,,,,,
,,,,82.26,323.0445,37.94,78.933,,,,,,,
,,,,29.74,283.8445,319.96,156.925,,,,,,,
,,,,84.784,79.3625,17.04,150.695,,,,,,,
,,,,241.5,109.571,344.91,179.9625,,,,,,,
,,,,59.97,103.9985,40.99,180.725,,,,,,,
,,,,13.36,99.9035,143.7,136.66,,,,,,,
,,,,17.184,83.0035,6.48,134.02,,,,,,,
,,,,137.94,57.1135,290.336,120.3765,,,,,,,
,,,,111.15,69.9085,19.152,114.917,,,,,,,
,,,,901.95,292.056,9.344,81.328,,,,,,,
,,,,366.009,379.26225,307.666,156.6245,,,,,,,
,,,,105.52,371.15725,1115.91,363.018,,,,,,,
,,,,630.024,500.87575,128.744,390.416,,,,,,,
,,,,27.86,282.35325,79.92,408.06,,,,,,,
,,,,51.84,203.811,580.672,476.3115,,,,,,,
,,,,165.6,218.831,18.936,202.068,,,,,,,
,,,,18.432,65.933,222.384,225.478,,,,,,,
,,,,303.92,134.948,50.454,218.1115,,,,,,,
,,,,10.584,124.634,154.764,111.6345,,,,,,,
,,,,431.94,191.219,4.24,107.9605,,,,,,,
,,,,2.043,187.12175,85.52,73.7445,,,,,,,
,,,,68.238,128.20125,103.192,86.929,,,,,,,
,,,,344.372,211.64825,36,57.238,,,,,,,
,,,,1554.936,492.39725,239.96,116.168,,,,,,,
,,,,127.88,523.8565,40.68,104.958,,,,,,,
,,,,222.384,562.393,42.76,89.85,,,,,,,
,,,,8.928,478.532,145.764,117.291,,,,,,,
,,,,2678.94,759.533,10.816,60.005,,,,,,,
,,,,19.98,732.558,652.45,212.9475,,,,,,,
,,,,16.656,681.126,66.645,218.91875,,,,,,,
,,,,83.7,699.819,45.888,193.94975,,,,,,,
,,,,8749.95,2217.5715,12.816,194.44975,,,,,,,
,,,,36.4,2221.6765,314.352,109.92525,,,,,,,
,,,,18.69,2222.185,18.98,98.009,,,,,,,
,,,,165.6,2242.66,18.24,91.097,,,,,,,
,,,,366.744,146.8585,67.144,104.679,,,,,,,
,,,,8.856,139.9725,254.058,89.6055,,,,,,,
,,,,27.96,142.29,35.2,93.6605,,,,,,,
,,,,146.352,137.478,239.358,148.94,,,,,,,
,,,,25.584,52.188,254.604,195.805,,,,,,,
,,,,73.784,68.42,7.968,134.2825,,,,,,,
,,,,3.64,62.34,595,274.2325,,,,,,,
,,,,54.992,39.5,79.872,234.361,,,,,,,
,,,,12.99,36.3515,0.99,170.9575,,,,,,,
,,,,33.36,26.2455,101.84,194.4255,,,,,,,
,,,,13.76,28.7755,435.84,154.6355,,,,,,,
,,,,496.86,139.2425,5.88,136.1375,,,,,,,
,,,,389.97,233.4875,39.984,145.886,,,,,,,
,,,,20.24,230.2075,45,131.676,,,,,,,
,,,,39.92,236.7475,17.9,27.191,,,,,,,
,,,,32.54,120.6675,40.48,35.841,,,,,,,
,,,,1056.86,287.39,2154.9,564.57,,,,,,,
,,,,453.576,395.724,369.544,645.706,,,,,,,
,,,,45.36,397.084,10.368,643.823,,,,,,,
,,,,287.88,460.919,791.88,831.673,,,,,,,
,,,,131.88,229.674,673.344,461.284,,,,,,,
,,,,2.328,116.862,9.96,371.388,,,,,,,
,,,,1454.9,469.247,11.648,371.708,,,,,,,
,,,,67.176,414.071,18.176,178.282,,,,,,,
,,,,15.232,384.909,59.712,24.874,,,,,,,
,,,,31.104,392.103,24.84,28.594,,,,,,,
,,,,968.744,270.564,904.9,251.907,,,,,,,
,,,,222.352,309.358,63.312,263.191,,,,,,,
,,,,479.984,425.546,96.784,272.459,,,,,,,
,,,,10.272,420.338,10.476,268.868,,,,,,,
,,,,2.61,178.8045,209.94,95.128,,,,,,,
,,,,67.136,140.0005,31.984,87.296,,,,,,,
,,,,30.08,27.5245,5083.96,1334.09,,,,,,,
,,,,165.6,66.3565,348.56,1418.611,,,,,,,
,,,,180.96,110.944,11.07,1368.8935,,,,,,,
,,,,39.68,104.08,1504.52,1737.0275,,,,,,,
,,,,479.97,216.5525,25.92,472.5175,,,,,,,
,,,,7.38,176.9975,37.66,394.7925,,,,,,,
,,,,14.256,135.3215,9.46,394.39,,,,,,,
,,,,81.98,145.8965,27.396,25.109,,,,,,,
,,,,39.624,35.81,13.456,21.993,,,,,,,
,,,,39.808,43.917,46.36,24.168,,,,,,,
,,,,177.45,84.7155,87.92,43.783,,,,,,,
,,,,1369.764,406.6615,510.24,164.494,,,,,,,
,,,,9.48,399.1255,204.95,212.3675,,,,,,,
,,,,194.352,437.7615,13.05,204.04,,,,,,,
,,,,704.76,569.589,152.65,220.2225,,,,,,,
,,,,27.396,233.997,22.72,98.3425,,,,,,,
,,,,0.836,231.836,14.73,50.7875,,,,,,,
,,,,30.96,190.988,11.68,50.445,,,,,,,
,,,,49.5,27.173,124.75,43.47,,,,,,,
,,,,16.52,24.454,547.3,174.615,,,,,,,
,,,,55.36,38.085,307.776,247.8765,,,,,,,
,,,,11.56,33.235,599.985,394.95275,,,,,,,
,,,,8.608,23.012,18.528,368.39725,,,,,,,
,,,,159.56,58.772,1875.258,700.38675,,,,,,,
,,,,2104.55,571.0695,49.96,635.93275,,,,,,,
,,,,40.7,578.3545,12.96,489.1765,,,,,,,
,,,,21.21,581.505,10.64,487.2045,,,,,,,
,,,,231.72,599.545,52.792,31.588,,,,,,,
,,,,17.9,77.8825,29.472,26.466,,,,,,,
,,,,12.48,70.8275,56.56,37.366,,,,,,,
,,,,259.896,130.499,32.7,42.881,,,,,,,
,,,,247.188,134.366,123.256,60.497,,,,,,,
,,,,279.96,199.881,23.68,59.049,,,,,,,
,,,,450,309.261,309.576,122.303,,,,,,,
,,,,115.136,273.071,16.68,118.298,,,,,,,
,,,,64.384,227.37,1633.188,495.781,,,,,,,
,,,,6.984,159.126,8.96,492.101,,,,,,,
,,,,11.264,49.442,31.5,422.582,,,,,,,
,,,,15.552,24.546,30.56,426.052,,,,,,,
,,,,379.372,103.293,24.368,23.847,,,,,,,
,,,,67.536,118.431,91.275,44.42575,,,,,,,
,,,,1.524,115.996,2.072,37.06875,,,,,,,
,,,,37.408,121.46,328.3992,111.52855,,,,,,,
,,,,25.344,32.953,39.624,115.34255,,,,,,,
,,,,535.41,149.9215,284.364,163.6148,,,,,,,
,,,,73.2,167.8405,665.408,329.4488,,,,,,,
,,,,93.248,181.8005,13.36,250.689,,,,,,,
,,,,177.48,219.8345,39.96,250.773,,,,,,,
,,,,37.68,95.402,145.85,216.1445,,,,,,,
,,,,51.84,90.062,3.75,50.73,,,,,,,
,,,,27.42,73.605,20.928,52.622,,,,,,,
,,,,5.4,30.585,45.528,54.014,,,,,,,
,,,,1270.99,338.9125,24.55,23.689,,,,,,,
,,,,125.36,357.2925,4.768,23.9435,,,,,,,
,,,,14.03,353.945,6.672,20.3795,,,,,,,
,,,,27.96,359.585,4.448,10.1095,,,,,,,
,,,,146.952,78.5755,43.936,14.956,,,,,,,
,,,,83.136,68.0195,15.984,17.76,,,,,,,
,,,,3.536,65.396,14.352,19.68,,,,,,,
,,,,528.43,190.5135,683.952,189.556,,,,,,,
,,,,41.472,164.1435,45.696,189.996,,,,,,,
,,,,20.416,148.4635,1439.92,545.98,,,,,,,
,,,,1128.39,429.677,262.11,607.9195,,,,,,,
,,,,12.96,300.8095,5.184,438.2275,,,,,,,
,,,,45.98,301.9365,478.48,546.4235,,,,,,,
,,,,1294.75,620.52,28.4,193.5435,,,,,,,
,,,,221.98,393.9175,909.12,355.296,,,,,,,
,,,,341.96,476.1675,17.856,358.464,,,,,,,
,,,,40.48,474.7925,23.992,244.842,,,,,,,
,,,,207.144,202.891,8.559,239.88175,,,,,,,
,,,,13.9,150.871,161.568,52.99375,,,,,,,
,,,,33.44,73.741,4.064,49.54575,,,,,,,
,,,,89.97,86.1135,6.216,45.10175,,,,,,,
,,,,31.86,42.2925,329.988,125.459,,,,,,,
,,,,686.4,210.4175,71.376,102.911,,,,,,,
,,,,185.376,248.4015,38.82,111.6,,,,,,,
,,,,58.924,240.64,21.9,115.521,,,,,,,
,,,,50.12,245.205,11199.968,2833.016,,,,,,,
,,,,449.97,186.0975,2399.6,3415.072,,,,,,,
,,,,1927.59,621.651,63.9,3421.342,,,,,,,
,,,,121.78,637.365,52.99,3429.1145,,,,,,,
,,,,312.03,702.8425,177.225,673.42875,,,,,,,
,,,,17.94,594.835,333.09,156.80125,,,,,,,
,,,,165.6,154.3375,248.98,203.07125,,,,,,,
,,,,37.52,133.2725,36.44,198.93375,,,,,,,
,,,,32.064,63.281,3.168,155.4195,,,,,,,
,,,,18.496,63.42,579.136,216.931,,,,,,,
,,,,191.079,69.78975,32.7,162.861,,,,,,,
,,,,10.368,63.00175,31.68,161.671,,,,,,,
,,,,30.53,62.61825,863.88,376.849,,,,,,,
,,,,30.84,65.70425,11.56,234.955,,,,,,,
,,,,75.06,36.6995,26.4,233.38,,,,,,,
,,,,66.976,50.8515,69.08,242.73,,,,,,,
,,,,856.656,257.383,35.88,35.73,,,,,,,
,,,,13.184,252.969,3.564,33.731,,,,,,,
,,,,48.784,246.4,823.96,233.121,,,,,,,
,,,,76.64,248.816,10.272,218.419,,,,,,,
,,,,18.528,39.284,9.762,211.8895,,,,,,,
,,,,52.68,49.158,13.72,214.4285,,,,,,,
,,,,11.568,39.854,55.2,22.2385,,,,,,,
,,,,1439.968,380.686,259.136,84.4545,,,,,,,
,,,,1.728,376.486,240.744,142.2,,,,,,,
,,,,626.1,519.841,35,147.52,,,,,,,
,,,,16.74,521.134,210.68,186.39,,,,,,,
,,,,4.158,162.1815,637.896,281.08,,,,,,,
,,,,179.991,206.74725,43.44,231.754,,,,,,,
,,,,273.96,118.71225,2.22,223.559,,,,,,,
,,,,89.97,137.01975,517.405,300.24025,,,,,,,
,,,,756.8,325.18025,11.68,143.68625,,,,,,,
,,,,72,298.1825,19.99,137.82375,,,,,,,
,,,,470.155,347.23125,6.16,138.80875,,,,,,,
,,,,2.334,325.32225,356.85,98.67,,,,,,,
,,,,1.728,136.55425,251.58,158.645,,,,,,,
,,,,159.04,158.31425,61.542,169.033,,,,,,,
,,,,145.98,77.2705,81.438,187.8525,,,,,,,
,,,,135.8,110.637,33.282,106.9605,,,,,,,
,,,,13.488,113.577,118.65,73.728,,,,,,,
,,,,11.416,76.671,14.76,62.0325,,,,,,,
,,,,17.64,44.586,55.616,55.577,,,,,,,
,,,,17.04,14.896,7.056,49.0205,,,,,,,
,,,,98.328,36.106,27.184,26.154,,,,,,,
,,,,20.97,38.4945,556.665,161.63025,,,,,,,
,,,,139.96,69.0745,95.84,171.68625,,,,,,,
,,,,37.74,74.2495,15.84,173.88225,,,,,,,
,,,,14.82,53.3725,8.448,169.19825,,,,,,,
,,,,191.82,96.085,189.576,77.426,,,,,,,
,,,,9892.74,2534.28,71.96,71.456,,,,,,,
,,,,479.97,2644.8375,44.784,78.692,,,,,,,
,,,,1115.17,2919.925,56.784,90.776,,,,,,,
,,,,36.48,2881.09,5.607,44.78375,,,,,,,
,,,,90.48,430.525,6.576,28.43775,,,,,,,
,,,,215.976,364.5265,47.98,29.23675,,,,,,,
,,,,65.94,102.219,24,21.04075,,,,,,,
,,,,16.56,97.239,15.552,23.527,,,,,,,
,,,,279.95,144.6065,26.176,28.427,,,,,,,
,,,,318.08,170.1325,77.952,35.92,,,,,,,
,,,,5.8,155.0975,147.184,66.716,,,,,,,
,,,,276.784,220.1535,47.952,74.816,,,,,,,
,,,,93.032,173.424,21.93,73.7545,,,,,,,
,,,,454.965,207.64525,46.96,66.0065,,,,,,,
,,,,295.4,280.04525,9.64,31.6205,,,,,,,
,,,,623.96,366.83925,88.752,41.8205,,,,,,,
,,,,22.05,349.09375,13.904,39.814,,,,,,,
,,,,99.9,260.3275,43.86,39.039,,,,,,,
,,,,78.759,206.16725,148.48,73.749,,,,,,,
,,,,9.552,52.56525,7.42,53.416,,,,,,,
,,,,5.344,48.38875,71.992,67.938,,,,,,,
,,,,301.47,98.78125,19.9,61.948,,,,,,,
,,,,18.656,83.7555,1702.12,450.358,,,,,,,
,,,,129.552,113.7555,20.736,453.687,,,,,,,
,,,,51.984,125.4155,7.168,437.481,,,,,,,
,,,,10.272,52.616,11.168,435.298,,,,,,,
,,,,43.6,58.852,442.4,120.368,,,,,,,
,,,,99.98,51.459,97.568,139.576,,,,,,,
,,,,8.04,40.473,614.272,291.352,,,,,,,
,,,,1564.29,428.9775,199.98,338.555,,,,,,,
,,,,19.312,422.9055,16.192,232.003,,,,,,,
,,,,4.338,398.995,251.006,270.3625,,,,,,,
,,,,11.88,399.955,54.192,130.3425,,,,,,,
,,,,405.86,110.3475,105.98,106.8425,,,,,,,
,,,,680.01,275.522,35.06,111.5595,,,,,,,
,,,,4476.8,1393.6375,33.94,57.293,,,,,,,
,,,,104.85,1416.88,30,51.245,,,,,,,
,,,,241.44,1375.775,5.248,26.062,,,,,,,
,,,,319.76,1285.7125,508.768,144.489,,,,,,,
,,,,45.68,177.9325,9.912,138.482,,,,,,,
,,,,31.96,159.71,25.12,137.262,,,,,,,
,,,,47.9,111.325,2665.62,802.355,,,,,,,
,,,,1112.94,309.62,189.7,722.588,,,,,,,
,,,,22.92,303.93,40.99,730.3575,,,,,,,
,,,,31.086,303.7115,23.85,730.04,,,,,,,
,,,,13.98,295.2315,18.24,68.195,,,,,,,
,,,,23.65,22.909,27.78,27.715,,,,,,,
,,,,120.98,47.424,76.58,36.6125,,,,,,,
,,,,315.98,118.6475,8.8,32.85,,,,,,,
,,,,28.752,122.3405,590.352,175.878,,,,,,,
,,,,114.95,145.1655,5.58,170.328,,,,,,,
,,,,23.04,120.6805,25.02,157.438,,,,,,,
,,,,15.48,45.5555,452.55,268.3755,,,,,,,
,,,,51.84,51.3275,5.32,122.1175,,,,,,,
,,,,32.4,30.69,975.92,364.7025,,,,,,,
,,,,94.68,48.6,2249.91,920.925,,,,,,,
,,,,23.67,50.6475,59.92,822.7675,,,,,,,
,,,,1091.168,310.4795,3.312,822.2655,,,,,,,
,,,,18.69,307.052,20.136,583.3195,,,,,,,
,,,,568.728,425.564,8.856,23.056,,,,,,,
,,,,7.312,421.4745,859.2,222.876,,,,,,,
,,,,3.64,149.5925,19.44,226.908,,,,,,,
,,,,881.93,365.4025,384.592,318.022,,,,,,,
,,,,115.84,252.1805,168.1,357.833,,,,,,,
,,,,10.02,252.8575,54.336,156.617,,,,,,,
,,,,631.96,409.9375,83.9,172.732,,,,,,,
,,,,184.704,235.631,11.76,79.524,,,,,,,
,,,,47.92,218.651,155.372,76.342,,,,,,,
,,,,163.88,257.116,5.56,64.148,,,,,,,
,,,,72.224,117.182,15.992,47.171,,,,,,,
,,,,146.688,107.678,139.86,79.196,,,,,,,
,,,,118.782,125.3935,307.136,117.137,,,,,,,
,,,,769.184,276.7195,12.39,118.8445,,,,,,,
,,,,11.376,261.5075,41.37,125.189,,,,,,,
,,,,66.112,241.3635,8.56,92.364,,,,,,,
,,,,859.2,426.468,52.4,28.68,,,,,,,
,,,,51.184,246.968,14.94,29.3175,,,,,,,
,,,,842.72,454.804,11.673,21.89325,,,,,,,
,,,,41.96,448.766,43.5,30.62825,,,,,,,
,,,,13.216,237.27,26.4,24.12825,,,,,,,
,,,,184.752,270.662,35.88,29.36325,,,,,,,
,,,,43.12,70.762,361.376,116.789,,,,,,,
,,,,313.722,138.7025,40.776,116.108,,,,,,,
,,,,45.98,146.8935,199.75,159.4455,,,,,,,
,,,,428.68,207.8755,1673.184,568.7715,,,,,,,
,,,,37.94,206.5805,16.272,482.4955,,,,,,,
,,,,61.38,143.495,18.368,476.8935,,,,,,,
,,,,7.072,133.768,486.368,548.548,,,,,,,
,,,,14.112,30.126,959.984,370.248,,,,,,,
,,,,209.148,72.928,4.086,367.2015,,,,,,,
,,,,1591.02,455.338,55.984,376.6055,,,,,,,
,,,,104.696,479.744,10.688,257.6855,,,,,,,
,,,,6.816,477.92,7999.98,2017.6845,,,,,,,
,,,,35.4,434.483,167.44,2058.523,,,,,,,
,,,,35.88,45.698,9.664,2046.943,,,,,,,
,,,,12.32,22.604,23.68,2050.191,,,,,,,
,,,,91.475,43.76875,523.764,181.137,,,,,,,
,,,,31.96,42.90875,1359.96,479.267,,,,,,,
,,,,781.864,229.40475,95.976,500.845,,,,,,,
,,,,30.816,234.02875,143.928,530.907,,,,,,,
,,,,197.05,260.4225,3.564,400.857,,,,,,,
,,,,1592.85,650.645,4.928,62.099,,,,,,,
,,,,11.88,458.149,7.536,39.989,,,,,,,
,,,,120,480.445,1.408,4.359,,,,,,,
,,,,8.67,433.35,4.144,4.504,,,,,,,
,,,,26.94,41.8725,52.752,16.46,,,,,,,
,,,,32.13,46.935,70.72,32.256,,,,,,,
,,,,2.88,17.655,194.352,80.492,,,,,,,
,,,,1091.93,288.47,4.3,80.531,,,,,,,
,,,,111.96,309.725,2.388,67.94,,,,,,,
,,,,38.34,311.2775,243.992,111.258,,,,,,,
,,,,1649.75,722.995,159.99,102.6675,,,,,,,
,,,,93.02,473.2675,390.75,199.28,,,,,,,
,,,,427.644,552.1885,16.03,202.6905,,,,,,,
,,,,40.67,552.771,492.768,264.8845,,,,,,,
,,,,33.48,148.7035,12.96,228.127,,,,,,,
,,,,9.728,127.8805,164.688,171.6115,,,,,,,
,,,,477.666,140.386,166.5,209.229,,,,,,,
,,,,6.848,131.9305,12.96,89.277,,,,,,,
,,,,4.626,124.717,110.96,113.777,,,,,,,
,,,,453.6,235.685,99.98,97.6,,,,,,,
,,,,68.432,133.3765,11.424,58.831,,,,,,,
,,,,132.52,164.7945,128.124,87.622,,,,,,,
,,,,195.64,212.548,101.4,85.232,,,,,,,
,,,,51.968,112.14,4.41,61.3395,,,,,,,
,,,,431.976,203.026,167.94,100.4685,,,,,,,
,,,,224.937,226.13025,67.8,85.3875,,,,,,,
,,,,6,178.72025,5.682,61.458,,,,,,,
,,,,9.648,168.14025,46.26,71.9205,,,,,,,
,,,,31.008,67.89825,5.78,31.3805,,,,,,,
,,,,61.12,26.944,15.28,18.2505,,,,,,,
,,,,24.7,31.619,8.73,19.0125,,,,,,,
,,,,302.72,104.887,5.68,8.8675,,,,,,,
,,,,239.5,157.01,499.584,132.3185,,,,,,,
,,,,376.866,235.9465,31.104,136.2745,,,,,,,
,,,,282.84,300.4815,13.272,137.41,,,,,,,
,,,,27.72,231.7315,28.272,143.058,,,,,,,
,,,,239.984,231.8525,259.136,82.946,,,,,,,
,,,,5.76,139.076,13.9,78.645,,,,,,,
,,,,7.152,70.154,26.38,81.922,,,,,,,
,,,,179.7,108.149,127.372,106.697,,,,,,,
,,,,3406.664,899.819,47.952,53.901,,,,,,,
,,,,37.17,907.6715,59.94,65.411,,,,,,,
,,,,64.96,922.1235,45.36,70.156,,,,,,,
,,,,595.38,1026.0435,26.4,44.913,,,,,,,
,,,,3023.928,930.3595,41.4,43.275,,,,,,,
,,,,26.96,927.807,16.95,32.5275,,,,,,,
,,,,477.6,1030.967,318.96,100.9275,,,,,,,
,,,,18.088,886.644,2036.86,603.5425,,,,,,,
,,,,71.97,148.6545,449.568,705.5845,,,,,,,
,,,,7.968,143.9065,108.96,728.587,,,,,,,
,,,,1499.97,399.499,30.56,656.487,,,,,,,
,,,,41.6,405.377,1.248,147.584,,,,,,,
,,,,6.99,389.132,18.16,39.732,,,,,,,
,,,,6.84,388.85,59.97,27.4845,,,,,,,
,,,,73.536,32.2415,761.544,210.2305,,,,,,,
,,,,30.336,29.4255,359.97,299.911,,,,,,,
,,,,3.62,28.583,350.352,382.959,,,,,,,
,,,,242.136,87.407,21.792,373.4145,,,,,,,
,,,,12.39,72.1205,439.8,292.9785,,,,,,,
,,,,19.96,69.5265,100.94,228.221,,,,,,,
,,,,340.92,153.8515,7.88,142.603,,,,,,,
,,,,57.584,107.7135,272.97,205.3975,,,,,,,
,,,,37.312,113.944,38.16,104.9875,,,,,,,
,,,,79.96,128.944,109.9,107.2275,,,,,,,
,,,,223.96,99.704,274.2,173.8075,,,,,,,
,,,,18.96,90.048,96.53,129.6975,,,,,,,
,,,,326.646,162.3815,215.976,174.1515,,,,,,,
,,,,89.97,164.884,63.56,162.5665,,,,,,,
,,,,9.45,111.2565,99.99,119.014,,,,,,,
,,,,159.98,146.5115,9.64,97.2915,,,,,,,
,,,,5.344,66.186,826.62,249.9525,,,,,,,
,,,,27.72,50.6235,1633.14,642.3475,,,,,,,
,,,,2.496,48.885,544.38,753.445,,,,,,,
,,,,1403.92,359.87,47.12,762.815,,,,,,,
,,,,339.92,443.514,523.392,687.008,,,,,,,
,,,,10.528,439.216,191.976,326.717,,,,,,,
,,,,42.384,449.188,499.168,315.414,,,,,,,
,,,,123.92,129.188,38.388,313.231,,,,,,,
,,,,135.95,78.1955,95.994,206.3815,,,,,,,
,,,,437.85,185.026,239.952,218.3755,,,,,,,
