Sales 2016,Quantity 2016,Discount 2016,Profit 2016,Sales 2017,Quantity 2017,Discount 2017,Profit 2017,Sales 2018,Quantity 2018,Discount 2018,Profit 2018,Sales 2019,Quantity 2019,Discount 2019,Profit 2019,,,,,,,
25.584,2,0.2,8.9544,14.91,3,0,4.6221,449.372,2,0.3,-12.8392,4367.896,13,0.2,327.5922,,,,,,,
464,5,0,134.56,850.5,5,0.1,245.7,41.904,6,0.2,14.1426,49.568,2,0.2,15.49,,,,,,,
235.95,3,0,77.8635,75.33,9,0,19.5858,2279.96,4,0,592.7896,161.376,6,0.2,12.1032,,,,,,,
39.96,4,0,17.982,325.632,6,0.2,28.4928,14.94,3,0,6.8724,2.784,2,0.2,0.4176,,,,,,,
166.44,3,0,79.8912,23.344,2,0.2,-1.459,327.996,6,0.1,54.666,8.72,5,0.2,2.943,,,,,,,
18.84,5,0.2,-3.5325,16.52,5,0.2,5.369,161.28,2,0.2,12.096,24.672,4,0.2,7.71,,,,,,,
8.128,2,0.2,1.4224,892.224,3,0.2,89.2224,192.8,4,0,55.912,3.744,1,0.2,1.3104,,,,,,,
909.72,6,0.3,-51.984,1548.99,9,0.4,-464.697,32.064,6,0.2,11.2224,646.272,8,0.2,64.6272,,,,,,,
129.552,3,0.2,-22.6716,19.872,3,0.2,6.7068,201.584,2,0.2,12.599,10.368,2,0.2,3.7584,,,,,,,
66.96,4,0,2.6784,19.56,4,0,5.4768,354.9,5,0,88.725,192.16,5,0.2,67.256,,,,,,,
6.24,2,0,3.0576,80.96,4,0,29.1456,81.54,3,0,38.3238,9.728,2,0.2,1.7024,,,,,,,
659.97,3,0,197.991,25.92,4,0,12.4416,167.28,12,0,23.4192,3.424,1,0.2,1.07,,,,,,,
113.73,3,0,32.9817,40.08,6,0,19.2384,772.68,4,0,108.1752,25.696,2,0.2,1.9272,,,,,,,
57.23,1,0,14.3075,59.94,3,0,28.1718,34.248,3,0.2,11.5587,130.98,2,0.5,-89.0664,,,,,,,
81.92,4,0,22.1184,259.98,2,0,88.3932,3.52,2,0,1.0208,71.98,2,0,15.1158,,,,,,,
674.058,3,0.3,-19.2588,170.98,1,0,32.4862,403.92,5,0.2,25.245,64.96,5,0.6,-43.848,,,,,,,
45.84,3,0,15.5856,38.97,3,0,4.6764,799.56,9,0,207.8856,53.72,4,0,13.9672,,,,,,,
57.68,4,0,19.0344,154.9,5,0,69.705,563.92,5,0.2,7.049,1488.424,7,0.3,-297.6848,,,,,,,
271.9,2,0,78.851,446.068,4,0.3,0,235.152,8,0.4,-47.0304,63.84,8,0,16.5984,,,,,,,
9.82,2,0,3.2406,186.732,1,0.1,41.496,51.016,7,0.2,15.9425,347.97,3,0,100.9113,,,,,,,
883.92,5,0.2,-110.49,3812.97,3,0,1906.485,25.248,4,0.2,7.89,37.008,6,0.2,11.565,,,,,,,
126.624,6,0.2,41.1528,26.424,9,0.2,9.5787,56.686,1,0.3,-14.5764,5.952,1,0.2,0.372,,,,,,,
58.36,5,0.6,-24.803,625.99,1,0,187.797,125.7,6,0,35.196,2.896,1,0.2,0.9774,,,,,,,
30.816,9,0.2,2.6964,87.8,5,0.2,32.925,191.98,2,0,51.8346,198.46,2,0,99.23,,,,,,,
40.7,5,0,11.803,29.6,5,0.2,9.25,20.86,7,0,1.4602,321.92,4,0,96.576,,,,,,,
302.376,3,0.2,37.797,1.938,2,0.7,-1.3566,110.376,4,0.4,-20.2356,879.984,2,0.2,329.994,,,,,,,
39.96,5,0.6,-23.976,59.52,3,0,15.4752,55.176,3,0.2,15.8631,28.4,5,0,8.236,,,,,,,
53.72,4,0,15.0416,17.48,2,0,8.2156,57.576,3,0.2,21.591,230.28,3,0.2,23.028,,,,,,,
5.97,5,0.7,-4.577,13.168,2,0.2,4.6088,26.336,4,0.2,9.2176,116.28,3,0,56.9772,,,,,,,
60.72,3,0,23.6808,179.886,1,0.3,-2.5698,11.744,1,0.2,3.8168,841.568,2,0.2,294.5488,,,,,,,
41.376,6,0.2,3.1032,17.52,3,0,6.3072,25.35,3,0,7.605,354.9,5,0,17.745,,,,,,,
8187.65,5,0,327.506,35.12,2,0.2,13.17,442.372,7,0.8,-729.9138,5.184,1,0.2,1.8144,,,,,,,
269.36,7,0,70.0336,25.488,2,0.2,4.779,28.85,5,0,14.425,14.336,4,0.2,0.896,,,,,,,
30.672,3,0.2,9.585,7.56,6,0,0.3024,12.42,3,0,4.4712,12.672,3,0.2,3.96,,,,,,,
1079.976,4,0.4,125.9972,60.84,3,0,19.4688,428.4,3,0,89.964,1119.888,14,0.2,209.979,,,,,,,
47.79,3,0,16.2486,450.04,2,0,58.5052,24.75,5,0,10.89,120.576,8,0.2,33.1584,,,,,,,
6.48,1,0,3.1752,34.6,2,0,16.608,87.71,7,0,41.2237,35.168,4,0.2,11.4296,,,,,,,
15.52,4,0,4.5008,467.97,3,0,140.391,69.52,2,0,17.38,1137.75,5,0,250.305,,,,,,,
77.92,8,0,34.2848,33.02,2,0,15.8496,20.784,2,0.2,-4.6764,99.68,5,0.2,32.396,,,,,,,
239.84,8,0,64.7568,17.088,2,0.2,1.068,12.816,3,0.2,4.1652,5.56,2,0,1.4456,,,,,,,
471.9,6,0,155.727,3.008,2,0.2,0.3384,304.9,5,0,143.303,25.344,6,0.2,7.92,,,,,,,
3.52,2,0,1.6896,74.52,9,0,35.0244,563.24,5,0.2,56.324,26.72,5,0.2,9.352,,,,,,,
36.44,4,0,12.0252,7.152,3,0.2,0.7152,661.176,2,0.4,-231.4116,21.81,3,0,5.8887,,,,,,,
23.976,3,0.6,-14.3856,8.568,3,0.8,-14.5656,239.976,3,0.2,17.9982,91.6,5,0,26.564,,,,,,,
123.552,3,0.2,-29.3436,32.4,5,0,15.876,17.584,7,0.2,-4.1762,47.36,4,0.2,17.76,,,,,,,
170.97,3,0,70.0977,97.88,2,0,48.94,104.784,1,0.2,-14.4078,27.44,2,0.2,2.401,,,,,,,
111.93,7,0,34.6983,307.168,4,0.2,30.7168,47.952,3,0.2,16.7832,3.24,9,0.8,-5.184,,,,,,,
4.344,3,0.2,0.8688,26.9,5,0,13.181,650.352,3,0.2,-97.5528,9.408,7,0.2,0.7056,,,,,,,
275.49,1,0.5,-170.8038,12,4,0.2,4.2,629.184,8,0.2,228.0792,148.02,3,0,41.4456,,,,,,,
4.928,2,0.2,1.7248,720.064,4,0.2,-63.0056,15.176,1,0.2,5.3116,10.744,1,0.2,0.8058,,,,,,,
1.788,3,0.8,-3.0396,25.424,1,0.2,-4.767,47.04,4,0,15.9936,8.376,3,0.2,2.7222,,,,,,,
15.072,4,0.2,-3.768,2.816,2,0.2,0.3168,339.96,5,0.2,42.495,229.544,7,0.2,83.2097,,,,,,,
12.624,2,0.2,-2.5248,3.204,2,0.7,-2.5632,156.512,4,0.2,-35.2152,638.73,9,0,166.0698,,,,,,,
169.45,5,0,42.3625,90.882,1,0.1,15.147,38.08,5,0.6,-29.512,6.672,3,0.2,2.1684,,,,,,,
40.68,2,0,0.4068,63.936,3,0.2,6.3936,113.568,2,0.2,12.7764,689.408,4,0.2,77.5584,,,,,,,
23.744,2,0.2,8.3104,59.52,3,0,15.4752,4.928,2,0.2,1.7248,659.9,2,0,217.767,,,,,,,
51.56,5,0.2,-6.445,311.976,3,0.2,38.997,14.76,2,0,4.2804,569.568,2,0.2,7.1196,,,,,,,
48.84,4,0,13.1868,50.352,3,0.2,17.6232,299.975,5,0.5,-167.986,149.73,7,0,43.4217,,,,,,,
214.95,5,0.5,-120.372,13.12,5,0.2,2.132,158.376,4,0.4,-36.9544,6.208,2,0.2,0.6984,,,,,,,
1007.944,7,0.2,75.5958,241.568,2,0.2,-15.098,14.62,2,0,6.7252,193.95,3,0,9.6975,,,,,,,
122.94,3,0,30.735,479.92,2,0.2,41.993,5.76,2,0,2.8224,114.9,5,0,39.066,,,,,,,
35.448,7,0.2,12.8499,307.136,4,0.2,-11.5176,21.48,6,0,10.5252,19.99,1,0,6.7966,,,,,,,
19.98,2,0,5.1948,12.6,2,0,5.796,396.92,4,0,198.46,22.92,5,0.2,8.022,,,,,,,
25.68,3,0.8,-39.804,159.98,2,0,57.5928,17.15,1,0,4.6305,7.58,1,0,2.9562,,,,,,,
12.384,3,0.8,-19.8144,154.9,5,0,69.705,23.12,2,0.2,7.803,498.26,7,0,134.5302,,,,,,,
58.416,2,0.2,16.7946,1871.88,12,0,561.564,108.576,4,0.4,-25.3344,314.6,4,0,103.818,,,,,,,
6.528,4,0.7,-4.5696,9.96,2,0,4.8804,5.984,2,0.2,-1.3464,283.56,4,0,45.3696,,,,,,,
2.862,3,0.7,-2.2896,17.9,2,0,3.401,21.96,2,0,6.1488,15.072,3,0.2,4.1448,,,,,,,
20.856,8,0.7,-16.6848,81.96,2,0,0,368.97,3,0,81.1734,1199.8,4,0,323.946,,,,,,,
7.98,3,0,2.0748,272.736,3,0.2,-64.7748,12.39,3,0,3.4692,1928.78,7,0,829.3754,,,,,,,
73.584,2,0.2,8.2782,18.496,4,0.2,6.7048,332.94,3,0,9.9882,352.38,2,0,81.0474,,,,,,,
137.352,3,0.2,8.5845,441.92,2,0.2,49.716,8399.976,4,0.4,1119.9968,12.192,3,0.2,4.1148,,,,,,,
10.776,3,0.6,-4.8492,127.764,6,0.7,-191.646,6.294,1,0.7,-4.196,6.57,3,0,1.7739,,,,,,,
603.92,5,0.2,45.294,5.04,2,0.2,1.764,10.368,2,0.2,3.6288,23.1,2,0,6.468,,,,,,,
431.136,9,0.2,-26.946,76.64,2,0.2,26.824,122.382,3,0.4,-24.4764,11.54,2,0,3.462,,,,,,,
911.984,2,0.2,113.998,4.464,1,0.2,1.674,34.7,5,0,12.492,254.526,1,0.4,-93.3262,,,,,,,
674.352,3,0.2,-109.5822,3.96,10,0.8,-6.93,99.87,3,0,23.9688,12.98,1,0,3.7642,,,,,,,
23.92,4,0,11.7208,344.372,4,0.3,-93.4724,37.94,2,0,18.2112,26.432,8,0.2,8.9208,,,,,,,
10.99,1,0,4.2861,22.848,2,0.2,7.4256,24.9,5,0,11.454,197.97,3,0,57.4113,,,,,,,
32.4,5,0,15.552,5.984,2,0.2,2.244,82.26,3,0,33.7266,18.9,6,0,9.072,,,,,,,
59.2,5,0.2,22.2,861.76,4,0,249.9104,13.28,2,0,6.3744,1282.41,5,0.1,213.735,,,,,,,
39.88,2,0,11.1664,33.36,4,0,16.68,2079.4,5,0,582.232,4.92,3,0,2.214,,,,,,,
79.44,3,0,28.5984,519.792,4,0.4,-112.6216,629.95,5,0,176.386,238,2,0,38.08,,,,,,,
87.08,7,0,24.3824,31.176,3,0.2,-5.4558,72.42,6,0,23.8986,167.97,3,0,40.3128,,,,,,,
105.584,2,0.2,9.2386,10.368,2,0.2,3.6288,871.8,3,0.2,87.18,17.12,4,0,7.704,,,,,,,
102.13,7,0,15.3195,2.724,2,0.7,-1.9068,289.568,2,0.2,10.8588,9.4,5,0,2.726,,,,,,,
27.36,4,0,7.3872,254.352,3,0.2,0,39.72,5,0.2,4.4685,74,5,0,37,,,,,,,
20.56,2,0,9.6632,3.762,3,0.7,-2.7588,244.768,4,0.2,24.4768,201.584,2,0.2,12.599,,,,,,,
83.92,5,0.2,31.47,10.272,3,0.2,3.21,5.304,3,0.2,0.4641,10.9,1,0,2.834,,,,,,,
4.984,1,0.8,-8.4728,5.104,1,0.2,1.6588,19.136,4,0.2,5.98,79.92,4,0,37.5624,,,,,,,
10.896,3,0.2,3.405,4.896,3,0.7,-3.4272,332.832,4,0.2,-24.9624,146.82,3,0,73.41,,,,,,,
76.12,2,0,22.0748,145.764,6,0.7,-247.7988,10.08,2,0.2,3.276,16,4,0.2,5.6,,,,,,,
310.688,7,0.2,108.7408,9.612,6,0.7,-7.3692,59.994,1,0.4,-12.9987,5.588,2,0.8,-15.0876,,,,,,,
7.68,5,0.8,-11.52,263.96,4,0,76.5484,5.715,5,0.7,-4.7625,235.92,5,0.2,-44.235,,,,,,,
129.3,2,0,6.465,299.94,6,0,128.9742,9.42,5,0.7,-7.85,40.68,3,0.2,-7.119,,,,,,,
6.048,4,0.2,-1.3608,25.76,7,0,0.5152,1999.96,4,0,899.982,18.72,5,0.2,6.552,,,,,,,
6.848,2,0.2,2.14,541.24,4,0,5.4124,419.9,5,0,197.353,236.528,2,0.2,-2.9566,,,,,,,
338.352,3,0.2,4.2294,106.32,3,0,49.9704,3.15,1,0,1.512,215.976,3,0.2,-2.6997,,,,,,,
8.552,2,0.8,-13.6832,1323.9,5,0,383.931,11.96,2,0,5.8604,1577.94,3,0,757.4112,,,,,,,
136.96,4,0.2,51.36,125.944,7,0.2,15.743,563.4,4,0,67.608,11.696,2,0.2,3.9474,,,,,,,
1679.96,5,0.2,125.997,210.68,2,0,50.5632,319.92,8,0,118.3704,43.1,5,0,11.206,,,,,,,
10.68,4,0,4.0584,78.8,1,0,1.576,6.68,1,0,3.2064,511.5,5,0,132.99,,,,,,,
176.8,8,0,22.984,19.99,1,0,6.7966,8.34,3,0,2.2518,147.92,5,0.2,46.225,,,,,,,
149.97,3,0,52.4895,772.68,4,0,108.1752,101.94,3,0,30.582,42.616,7,0.8,-68.1856,,,,,,,
17.34,3,0,8.4966,47.952,3,0.2,16.1838,179.97,3,0,86.3856,24.448,4,0.2,8.8624,,,,,,,
302.376,3,0.2,22.6782,0.984,2,0.8,-1.476,33.568,2,0.2,11.7488,5.96,2,0,1.6688,,,,,,,
134.01,9,0,36.1827,75.384,9,0.6,-20.7306,5.94,3,0,0,82.56,5,0.2,28.896,,,,,,,
59.52,3,0,15.4752,4.608,2,0.2,1.6704,45.36,7,0,21.7728,284.97,3,0,85.491,,,,,,,
79.512,3,0.2,20.8719,37.68,6,0,16.956,211.168,4,0.2,23.7564,419.4,4,0,201.312,,,,,,,
18.62,2,0,5.3998,892.35,5,0,267.705,484.704,6,0.2,-84.8232,90.801,1,0.1,14.1246,,,,,,,
49.632,6,0.2,16.7508,307.666,2,0.15,28.9568,371.976,3,0.2,116.2425,181.764,2,0.1,-8.0784,,,,,,,
97.82,2,0,45.9754,728.82,9,0,29.1528,19.296,3,0.2,6.03,5.56,2,0,2.224,,,,,,,
12.96,2,0,6.2208,41.36,5,0.2,13.959,239.666,2,0.15,14.098,239.666,2,0.15,14.098,,,,,,,
127.984,2,0.2,25.5968,43.176,3,0.2,15.1116,22.5,6,0,10.8,108.4,5,0.6,-105.69,,,,,,,
772.47,3,0,146.7693,4.16,2,0,1.7472,219.84,4,0,107.7216,8.904,3,0.2,3.339,,,,,,,
719.976,3,0.2,134.9955,61.4,5,0,28.858,698.352,3,0.2,52.3764,100.8,2,0.2,21.42,,,,,,,
998.85,5,0.4,-199.77,24.448,2,0.2,8.8624,1747.25,5,0,629.01,10.192,7,0.2,3.185,,,,,,,
5.67,3,0,0.1134,239.97,3,0,86.3892,54.48,1,0,15.2544,16.784,1,0.2,-0.2098,,,,,,,
764.688,6,0.2,95.586,16.02,6,0,6.0876,199.99,1,0,85.9957,13.12,5,0.2,3.772,,,,,,,
10.368,2,0.2,3.6288,27.42,3,0,9.3228,564.195,3,0.5,-304.6653,91.96,4,0,39.5428,,,,,,,
99.98,2,0,7.9984,165.98,1,0,74.691,87.168,2,0.2,8.7168,1322.352,3,0.2,-99.1764,,,,,,,
66.96,5,0.2,-13.392,75,3,0,18,219.84,5,0.2,79.692,12.96,2,0,6.2208,,,,,,,
17.248,2,0.2,6.0368,146.544,6,0.2,47.6268,47.97,3,0,14.8707,43.176,3,0.2,15.1116,,,,,,,
11.88,2,0,5.346,131.904,3,0.2,47.8152,415.176,3,0.2,134.9322,825.174,9,0.3,-117.882,,,,,,,
35.44,1,0,16.6568,203.88,5,0.2,20.388,35.232,3,0.2,11.4504,17.76,3,0.2,5.55,,,,,,,
4.32,3,0.2,1.512,14.301,7,0.7,-10.4874,54.96,1,0,26.9304,6.912,3,0.2,0.864,,,,,,,
14.94,3,0,7.0218,718.64,10,0.2,-161.694,519.68,7,0.2,58.464,8.256,4,0.2,0.6192,,,,,,,
40.54,2,0,11.3512,39.92,2,0.2,12.974,273.92,8,0.2,99.296,25.56,5,0.7,-20.448,,,,,,,
7.312,1,0.2,2.5592,77.58,9,0,20.1708,30,6,0,14.4,4.368,2,0.7,-3.0576,,,,,,,
475.944,7,0.2,59.493,5.76,2,0,2.8224,25.92,4,0,12.7008,11.52,4,0.2,3.744,,,,,,,
3610.848,12,0.2,135.4068,8.26,2,0,3.7996,159.92,4,0,31.984,487.984,2,0.2,152.495,,,,,,,
15.56,4,0,4.0456,2973.32,7,0.2,334.4985,34.944,3,0.2,3.0576,5.56,1,0.2,1.7375,,,,,,,
254.9745,3,0.15,11.9988,104.79,7,0,29.3412,10.47,3,0,4.8162,217.85,5,0,65.355,,,,,,,
43.31,1,0,4.331,775.728,6,0.2,58.1796,11.07,3,0,5.2029,19.04,4,0.2,-1.428,,,,,,,
174.95,5,0,45.487,2.934,3,0.8,-4.9878,20.704,4,0.2,7.764,54.32,4,0,0.5432,,,,,,,
826,5,0,214.76,18.528,2,0.2,4.4004,50.496,6,0.2,8.2056,13.344,6,0.2,4.3368,,,,,,,
12.39,3,0,5.8233,670.752,3,0.2,-125.766,113.76,3,0,44.3664,1478.272,8,0.2,92.392,,,,,,,
5.7,5,0,2.679,72.78,3,0.6,-70.9605,579.51,3,0,81.1314,14.82,6,0,6.9654,,,,,,,
12.54,3,0,4.5144,36.84,3,0,17.3148,150.66,9,0,6.0264,421.1,2,0,105.275,,,,,,,
7.3,2,0,2.19,87.71,7,0,41.2237,48.032,4,0.2,15.6104,97.184,2,0.2,6.074,,,,,,,
29,2,0,7.25,293.52,6,0,76.3152,121.96,2,0,20.7332,10.368,2,0.2,3.6288,,,,,,,
47.496,1,0.2,-1.1874,307.98,2,0,89.3142,8.74,2,0,2.2724,30.384,1,0.2,3.798,,,,,,,
94.99,1,0,28.497,96.96,6,0,33.936,61.96,2,0,27.882,11.808,3,0.2,4.1328,,,,,,,
48.94,1,0,24.47,117.488,7,0.2,41.1208,7.96,2,0,3.7412,88.074,7,0.7,-58.716,,,,,,,
22.66,2,0,9.7438,11.952,3,0.2,4.1832,275.24,4,0,121.1056,2.78,1,0,0.7228,,,,,,,
9.24,3,0,4.4352,512.499,3,0.15,-30.147,253.764,2,0.1,31.0156,147.184,2,0.2,-29.4368,,,,,,,
118.16,2,0.2,-25.109,277.5,4,0.5,-188.7,29.24,5,0.2,9.8685,89.568,4,0.2,-1.1196,,,,,,,
29.99,1,0,6.2979,1252.704,8,0.4,-480.2032,35.168,2,0.2,-8.3524,71.96,5,0.2,7.196,,,,,,,
8.016,3,0.2,1.1022,110.97,5,0.4,-24.0435,1362.9,3,0.3,-19.47,15.552,3,0.2,5.4432,,,,,,,
3.38,1,0,1.5548,7.824,1,0.2,2.934,7.712,2,0.2,2.7956,47.94,3,0,2.397,,,,,,,
4.71,1,0,0,170.072,4,0.3,-12.148,4.176,1,0.2,1.305,37.68,3,0.2,2.355,,,,,,,
94.428,3,0.6,-42.4926,19.44,3,0,9.3312,38.88,6,0,18.6624,279.944,7,0.2,80.4839,,,,,,,
3.52,2,0,1.6896,7.38,1,0,3.6162,93.456,3,0.2,-17.523,478.08,8,0,133.8624,,,,,,,
79.968,4,0.2,-17.9928,6.048,7,0.7,-4.2336,344.94,3,0,31.0446,73.008,9,0.2,26.4654,,,,,,,
87.96,3,0.2,7.6965,98.352,3,0.2,9.8352,14.76,2,0,4.2804,1577.94,3,0,757.4112,,,,,,,
344.91,3,0,10.3473,335.744,2,0.2,25.1808,12.76,2,0,5.8696,7.857,3,0.7,-6.0237,,,,,,,
186.304,4,0.2,13.9728,8.96,2,0,4.3904,58.48,8,0,27.4856,29.24,5,0.2,9.8685,,,,,,,
64.96,4,0,9.744,67.15,5,0,16.7875,8.32,5,0.2,2.808,15.552,3,0.2,5.4432,,,,,,,
14.62,2,0,6.8714,549.98,2,0,142.9948,9.98,1,0,2.7944,4.896,3,0.2,1.6524,,,,,,,
22.55,5,0,8.7945,11.82,3,0,4.728,35.445,1,0.5,-24.1026,13.48,1,0,1.8872,,,,,,,
583.8,5,0.2,72.975,4643.8,4,0,2229.024,269.97,2,0.7,-386.957,25.16,2,0,10.5672,,,,,,,
211.168,4,0.2,15.8376,577.764,2,0.1,115.5528,45.12,3,0.2,-7.896,126.56,4,0.2,47.46,,,,,,,
1799.97,5,0.4,239.996,191.5155,1,0.45,-76.6062,100.8,2,0.2,21.42,19.76,4,0,8.2992,,,,,,,
5.544,7,0.2,1.6632,2.624,1,0.2,0.4264,47.968,2,0.2,4.1972,113.52,4,0,46.5432,,,,,,,
18.9,3,0,8.694,1369.764,6,0.7,-913.176,32.48,2,0,4.872,135.3,5,0,37.884,,,,,,,
26.72,5,0.2,9.352,294.368,4,0.2,-58.8736,17499.95,5,0,8399.976,161.568,2,0.2,-28.2744,,,,,,,
33.488,7,0.2,10.465,6.336,4,0.7,-4.6464,735.98,2,0,331.191,81.568,2,0.2,7.1372,,,,,,,
386.34,2,0,54.0876,10.48,1,0.2,3.799,34.37,7,0,16.8413,80.96,4,0,34.8128,,,,,,,
70.95,3,0,18.447,2.469,1,0.7,-1.8106,33.96,2,0,9.5088,455.712,2,0.2,34.1784,,,,,,,
65.568,2,0.2,23.7684,3.264,2,0.7,-2.2848,197.97,3,0,53.4519,25.98,1,0,7.2744,,,,,,,
111.79,7,0,43.5981,70.97,5,0.8,-191.619,146.04,1,0.2,-12.7785,16.9,5,0,7.774,,,,,,,
67.15,5,0,16.7875,36.784,2,0.2,3.6784,27.88,2,0,3.9032,39.96,2,0,18.7812,,,,,,,
123.92,4,0,55.764,11.212,2,0.8,-16.818,20.7,3,0,1.656,765.625,7,0.5,-566.5625,,,,,,,
136.53,1,0.4,-52.3365,4.712,2,0.6,-1.8848,11.34,3,0,5.2164,258.528,2,0.4,-47.3968,,,,,,,
11.12,2,0.2,3.475,180.98,5,0.8,-470.548,67.9,5,0,0.679,9.096,1,0.2,1.7055,,,,,,,
101.994,2,0.7,-71.3958,60.416,2,0.2,6.0416,1059.12,4,0,307.1448,116.832,4,0.2,33.5892,,,,,,,
18.264,2,0.7,-13.3936,13.092,4,0.7,-10.0372,32.04,4,0,14.418,85.2,6,0.2,20.235,,,,,,,
8.64,3,0,2.5056,3.424,1,0.2,0.2996,55.992,1,0.2,3.4995,42.616,7,0.8,-68.1856,,,,,,,
8.56,2,0,2.4824,43.056,9,0.2,15.6078,76.864,2,0.2,26.9024,319.984,2,0.2,107.9946,,,,,,,
213.48,3,0.2,16.011,600.53,2,0.3,137.264,1565.88,6,0,407.1288,45.92,5,0.2,15.498,,,,,,,
67.88,2,0,18.3276,59.904,2,0.2,14.2272,106.05,7,0,49.8435,21.184,2,0.6,-11.6512,,,,,,,
763.28,5,0.3,-21.808,637.44,8,0.2,135.456,12.672,2,0.2,4.752,20.736,4,0.2,7.2576,,,,,,,
6.16,2,0,1.9712,51.756,3,0.6,-33.6414,91.96,5,0.2,-20.691,213.43,5,0.3,-39.637,,,,,,,
24.672,3,0.2,0,10.332,3,0.7,-7.5768,254.97,3,0,91.7892,61.68,5,0.2,5.397,,,,,,,
22.72,4,0.2,7.384,4.928,2,0.2,0.7392,31.984,2,0.2,-7.996,158.376,3,0.2,13.8579,,,,,,,
164.88,3,0,80.7912,11.784,3,0.2,4.2717,2887.056,9,0.2,180.441,65.12,4,0,16.9312,,,,,,,
10.95,3,0,3.285,180.96,2,0,81.432,12.96,2,0,6.2208,141.372,2,0.3,-48.4704,,,,,,,
13.97,1,0,3.6322,45.04,2,0.2,4.504,47.52,9,0,21.384,3.036,2,0.7,-2.3276,,,,,,,
8.544,2,0.6,-7.476,31.4,5,0,13.188,11.952,3,0.2,3.8844,4.503,1,0.7,-3.6024,,,,,,,
8.56,2,0,3.852,9.48,1,0,3.792,25.06,2,0,11.7782,4.672,1,0.2,1.5768,,,,,,,
39.128,1,0.2,-8.8038,209.5,10,0,58.66,1652.94,3,0,314.0586,95.88,3,0.2,28.764,,,,,,,
139.93,7,0,34.9825,24.3,5,0,10.449,1001.584,2,0.2,125.198,17.024,2,0.2,1.7024,,,,,,,
5.76,2,0,2.8224,6.48,1,0,3.1104,28.8,3,0,0.864,258.696,3,0.2,64.674,,,,,,,
8.952,2,0.8,-14.7708,87.36,6,0,23.5872,18.9,3,0,8.694,1931.958,7,0.4,-386.3916,,,,,,,
579.95,5,0,168.1855,56.16,6,0.2,17.55,93.68,4,0,25.2936,628.81,7,0,12.5762,,,,,,,
29.12,4,0,12.5216,64.784,1,0.2,-14.5764,21.93,3,0,10.3071,56.45,5,0,14.677,,,,,,,
8.226,3,0.7,-6.0324,15.552,3,0.2,5.6376,862.344,7,0.2,97.0137,8.832,3,0.2,-1.9872,,,,,,,
102.24,4,0.2,-16.614,223.888,7,0.2,69.965,19.98,1,0,9.3906,177.536,4,0.2,62.1376,,,,,,,
15.24,3,0,7.1628,16.24,1,0,2.436,84.272,2,0.6,-75.8448,258.48,2,0.2,-3.231,,,,,,,
119.96,4,0,52.7824,77.55,5,0,21.714,479.72,4,0,52.7692,14.136,3,0.2,4.2408,,,,,,,
445.802,7,0.3,-108.2662,10.744,1,0.2,0.8058,523.92,5,0.2,-26.196,17.48,2,0,8.2156,,,,,,,
25.71,3,0,9.2556,232.4,5,0.2,78.435,36.4,5,0,17.108,6.368,2,0.2,2.388,,,,,,,
1793.98,2,0,843.1706,164.646,3,0.1,12.8058,51.75,1,0,15.525,6.56,2,0,1.9024,,,,,,,
44.46,2,0,14.6718,22.68,2,0,11.1132,10.2,5,0,4.794,243.92,5,0.2,-15.245,,,,,,,
241.568,2,0.2,18.1176,110.528,4,0.2,38.6848,22.32,3,0,5.58,47.52,9,0,22.8096,,,,,,,
66.03,3,0,17.1678,10.944,2,0.2,0.9576,24.1,5,0,11.086,99.87,3,0,23.9688,,,,,,,
3.36,2,0,0.84,45.584,11,0.2,16.5242,75.98,2,0,18.2352,9.856,4,0.2,3.4496,,,,,,,
27.936,4,0.2,9.4284,25.488,2,0.2,4.4604,6.46,2,0,3.1654,25.92,5,0.2,3.888,,,,,,,
28.784,2,0.2,2.8784,7.5,2,0,3.6,60.12,9,0,28.8576,66.112,2,0.2,-9.0904,,,,,,,
322.192,13,0.2,100.685,46.688,4,0.2,-2.918,24.85,5,0,7.7035,159.96,4,0,51.1872,,,,,,,
2.946,3,0.8,-4.8609,17.94,3,0,3.0498,59.98,2,0,17.994,31.104,6,0.2,11.2752,,,,,,,
19.136,4,0.2,6.9368,370.14,3,0,144.3546,24.1,5,0,11.086,11.176,1,0.2,0.8382,,,,,,,
828.84,6,0,0,9.952,1,0.2,0.9952,8.78,1,0,2.2828,17.712,6,0.2,5.9778,,,,,,,
119.8,5,0.2,29.95,1035.8,4,0,269.308,376.74,4,0.1,71.162,4.86,3,0.7,-3.564,,,,,,,
32.4,5,0,15.552,60.736,8,0.2,20.4984,29.52,4,0,14.4648,6.258,2,0.7,-5.215,,,,,,,
36.4,5,0,17.472,479.976,3,0.2,161.9919,11.96,2,0,2.99,147.168,4,0.2,16.5564,,,,,,,
5.95,1,0,0.833,6.08,1,0.8,-10.336,26.4,5,0,12.672,362.352,3,0.2,27.1764,,,,,,,
315.2,4,0,6.304,15.984,2,0.2,1.1988,12.96,2,0,6.3504,7.184,2,0.2,2.245,,,,,,,
15.18,3,0,7.1346,184.752,3,0.2,-20.7846,25.83,7,0,12.1401,16.2,3,0,7.776,,,,,,,
18.336,2,0.7,-12.224,175.23,11,0,61.3305,33.9,5,0,15.594,33.99,3,0,14.6157,,,,,,,
180.96,5,0.2,13.572,125.99,1,0,31.4975,28.14,3,0,7.8792,296.85,5,0,53.433,,,,,,,
