Sales 2016,Profit 2016,Sales 2017,Profit 2017,Sales 2018,Profit 2018,Sales 2019,Profit 2019,,z-Test: Two Sample for Means,,
,,,,1266.86,291.3778,15.224,-38.8212,,,,
,,,,743.988,-123.998,21.984,-56.0592,,,,
,,,,368.91,180.7659,1793.98,843.1706,,,,
,,,,8.02,3.7694,22.58,5.8708,,,,
,,,,171.04,44.4704,171.288,-6.4233,,,,
,,,,19.44,9.3312,15.552,5.4432,,,,
,,,,2563.056,313.2624,17.92,1.12,,,,
,,,,387.136,4.8392,83.92,21.8192,,,,
,,,,3.762,-2.7588,6.63,3.1161,,,,
,,,,34.86,-26.726,371.97,66.9546,,,,
,,,,432.456,32.4342,20.64,2.322,,,,
,,,,26.55,12.744,19.98,8.5914,,,,
,,,,111.98,26.8752,160.93,3.2186,,,,
,,,,32.4,15.552,75.792,25.5798,,,,
,,,,41.86,19.2556,39.92,13.473,,,,
,,,,77.56,35.6776,61.96,27.882,,,,
,,,,37.17,11.151,19.936,7.2268,,,,
,,,,15.624,-24.9984,87.8,43.9,,,,
,,,,8.74,2.2724,221.382,2.4598,,,,
,,,,44.75,20.585,5199.96,1351.9896,,,,
,,,,11.21,3.363,63.824,13.5626,,,,
,,,,354.9,88.725,435.168,-59.8356,,,,
,,,,17.94,8.7906,14.9,6.854,,,,
,,,,51.8,23.31,15.8,4.108,,,,
,,,,7.7,3.157,72.9,26.973,,,,
,,,,73.36,19.8072,206.352,5.1588,,,,
,,,,186.54,41.0388,7.992,2.6973,,,,
,,,,902.712,33.8517,41.96,2.9372,,,,
,,,,120.666,21.294,227.84,66.0736,,,,
,,,,82.26,33.7266,37.94,18.2112,,,,
,,,,29.74,4.461,319.96,115.1856,,,,
,,,,84.784,-20.1362,17.04,7.668,,,,
,,,,241.5,0,344.91,10.3473,,,,
,,,,59.97,14.9925,40.99,20.0851,,,,
,,,,13.36,6.4128,143.7,68.976,,,,
,,,,17.184,6.2292,6.48,3.1104,,,,
,,,,137.94,35.8644,290.336,32.6628,,,,
,,,,111.15,48.906,19.152,1.197,,,,
,,,,901.95,297.6435,9.344,1.8688,,,,
,,,,366.009,-47.0583,307.666,-14.4784,,,,
,,,,105.52,48.5392,1115.91,200.8638,,,,
,,,,630.024,-199.5076,128.744,-28.9674,,,,
,,,,27.86,9.1938,79.92,26.973,,,,
,,,,51.84,18.144,580.672,65.3256,,,,
,,,,165.6,-6.21,18.936,5.9175,,,,
,,,,18.432,-12.288,222.384,16.6788,,,,
,,,,303.92,-30.392,50.454,-33.636,,,,
,,,,10.584,3.4398,154.764,-36.1116,,,,
,,,,431.94,-71.99,4.24,-6.36,,,,
,,,,2.043,-1.4982,85.52,22.2352,,,,
,,,,68.238,-12.5103,103.192,11.6091,,,,
,,,,344.372,-93.4724,36,6.48,,,,
,,,,1554.936,77.7468,239.96,115.1808,,,,
,,,,127.88,-67.137,40.68,0.4068,,,,
,,,,222.384,22.2384,42.76,11.1176,,,,
,,,,8.928,3.1248,145.764,3.2392,,,,
,,,,2678.94,241.1046,10.816,3.5152,,,,
,,,,19.98,8.991,652.45,-430.617,,,,
,,,,16.656,3.3312,66.645,-42.6528,,,,
,,,,83.7,41.013,45.888,9.1776,,,,
,,,,8749.95,2799.984,12.816,4.3254,,,,
,,,,36.4,18.2,314.352,-15.7176,,,,
,,,,18.69,7.1022,18.98,8.9206,,,,
,,,,165.6,-6.21,18.24,6.156,,,,
,,,,366.744,-110.0232,67.144,5.8751,,,,
,,,,8.856,-14.1696,254.058,-32.6646,,,,
,,,,27.96,8.388,35.2,16.544,,,,
,,,,146.352,49.3938,239.358,-47.8716,,,,
,,,,25.584,8.9544,254.604,-18.186,,,,
,,,,73.784,-77.4732,7.968,2.6892,,,,
,,,,3.64,0.9828,595,95.2,,,,
,,,,54.992,8.9362,79.872,29.952,,,,
,,,,12.99,0.2598,0.99,0.4356,,,,
,,,,33.36,16.68,101.84,36.917,,,,
,,,,13.76,6.3296,435.84,130.752,,,,
,,,,496.86,24.843,5.88,1.5876,,,,
,,,,389.97,35.0973,39.984,-1.4994,,,,
,,,,20.24,8.7032,45,4.95,,,,
,,,,39.92,11.1776,17.9,8.771,,,,
,,,,32.54,15.9446,40.48,17.4064,,,,
,,,,1056.86,158.529,2154.9,129.294,,,,
,,,,453.576,39.6879,369.544,27.7158,,,,
,,,,45.36,14.742,10.368,3.7584,,,,
,,,,287.88,35.985,791.88,128.6805,,,,
,,,,131.88,14.8365,673.344,-76.9536,,,,
,,,,2.328,-0.7566,9.96,4.6812,,,,
,,,,1454.9,378.274,11.648,4.0768,,,,
,,,,67.176,6.7176,18.176,5.9072,,,,
,,,,15.232,5.5216,59.712,5.9712,,,,
,,,,31.104,10.8864,24.84,8.694,,,,
,,,,968.744,314.8418,904.9,253.372,,,,
,,,,222.352,77.8232,63.312,20.5764,,,,
,,,,479.984,89.997,96.784,-145.176,,,,
,,,,10.272,3.21,10.476,-6.8094,,,,
,,,,2.61,1.2006,209.94,39.8886,,,,
,,,,67.136,25.176,31.984,-7.996,,,,
,,,,30.08,-5.264,5083.96,1906.485,,,,
,,,,165.6,-6.21,348.56,104.568,,,,
,,,,180.96,13.572,11.07,5.2029,,,,
,,,,39.68,10.3168,1504.52,346.0396,,,,
,,,,479.97,177.5889,25.92,12.4416,,,,
,,,,7.38,3.4686,37.66,18.4534,,,,
,,,,14.256,4.455,9.46,3.6894,,,,
,,,,81.98,40.1702,27.396,-42.4638,,,,
,,,,39.624,13.8684,13.456,-23.548,,,,
,,,,39.808,3.9808,46.36,15.2988,,,,
,,,,177.45,-78.078,87.92,26.376,,,,
,,,,1369.764,-913.176,510.24,6.378,,,,
,,,,9.48,0.711,204.95,100.4255,,,,
,,,,194.352,19.4352,13.05,6.003,,,,
,,,,704.76,26.4285,152.65,70.219,,,,
,,,,27.396,-20.0904,22.72,9.3152,,,,
,,,,0.836,-1.3376,14.73,7.2177,,,,
,,,,30.96,11.223,11.68,4.2048,,,,
,,,,49.5,13.365,124.75,57.385,,,,
,,,,16.52,1.652,547.3,175.136,,,,
,,,,55.36,19.376,307.776,111.5688,,,,
,,,,11.56,3.757,599.985,-479.988,,,,
,,,,8.608,-13.3424,18.528,4.4004,,,,
,,,,159.56,33.9065,1875.258,-968.8833,,,,
,,,,2104.55,694.5015,49.96,9.4924,,,,
,,,,40.7,11.803,12.96,6.2208,,,,
,,,,21.21,4.4541,10.64,2.7664,,,,
,,,,231.72,11.586,52.792,4.6193,,,,
,,,,17.9,8.95,29.472,9.9468,,,,
,,,,12.48,5.616,56.56,14.7056,,,,
,,,,259.896,-56.3108,32.7,8.502,,,,
,,,,247.188,-49.4376,123.256,9.2442,,,,
,,,,279.96,48.993,23.68,7.4,,,,
,,,,450,162,309.576,-56.7556,,,,
,,,,115.136,11.5136,16.68,5.2125,,,,
,,,,64.384,-160.96,1633.188,-1306.5504,,,,
,,,,6.984,-4.5396,8.96,4.3008,,,,
,,,,11.264,3.9424,31.5,15.12,,,,
,,,,15.552,5.6376,30.56,10.3904,,,,
,,,,379.372,-119.2312,24.368,-3.3506,,,,
,,,,67.536,6.7536,91.275,-67.5435,,,,
,,,,1.524,-2.667,2.072,-3.5224,,,,
,,,,37.408,13.0928,328.3992,-91.7586,,,,
,,,,25.344,8.8704,39.624,13.8684,,,,
,,,,535.41,160.623,284.364,-75.8304,,,,
,,,,73.2,21.228,665.408,66.5408,,,,
,,,,93.248,31.4712,13.36,4.1416,,,,
,,,,177.48,19.9665,39.96,18.7812,,,,
,,,,37.68,10.5504,145.85,70.008,,,,
,,,,51.84,24.8832,3.75,1.8,,,,
,,,,27.42,9.3228,20.928,7.5864,,,,
,,,,5.4,2.592,45.528,15.9348,,,,
,,,,1270.99,635.495,24.55,12.0295,,,,
,,,,125.36,58.9192,4.768,-0.7748,,,,
,,,,14.03,4.0687,6.672,2.502,,,,
,,,,27.96,7.2696,4.448,1.112,,,,
,,,,146.952,9.1845,43.936,6.0412,,,,
,,,,83.136,5.196,15.984,1.3986,,,,
,,,,3.536,0.3094,14.352,4.485,,,,
,,,,528.43,0,683.952,42.747,,,,
,,,,41.472,14.5152,45.696,5.1408,,,,
,,,,20.416,6.6352,1439.92,374.3792,,,,
,,,,1128.39,259.5297,262.11,62.9064,,,,
,,,,12.96,6.2208,5.184,1.8144,,,,
,,,,45.98,12.8744,478.48,47.848,,,,
,,,,1294.75,336.635,28.4,6.745,,,,
,,,,221.98,62.1544,909.12,9.0912,,,,
,,,,341.96,54.7136,17.856,2.0088,,,,
,,,,40.48,14.5728,23.992,-62.3792,,,,
,,,,207.144,48.3336,8.559,-6.5619,,,,
,,,,13.9,3.753,161.568,16.1568,,,,
,,,,33.44,11.704,4.064,1.3716,,,,
,,,,89.97,39.5868,6.216,-4.9728,,,,
,,,,31.86,11.151,329.988,-76.9972,,,,
,,,,686.4,77.22,71.376,-4.461,,,,
,,,,185.376,-34.758,38.82,19.41,,,,
,,,,58.924,-153.2024,21.9,10.512,,,,
,,,,50.12,-0.6265,11199.968,3919.9888,,,,
,,,,449.97,220.4853,2399.6,647.892,,,,
,,,,1927.59,751.7601,63.9,28.755,,,,
,,,,121.78,30.445,52.99,0.5299,,,,
,,,,312.03,43.6842,177.225,-120.513,,,,
,,,,17.94,3.0498,333.09,23.3163,,,,
,,,,165.6,10.35,248.98,54.7756,,,,
,,,,37.52,18.0096,36.44,12.0252,,,,
,,,,32.064,-12.8256,3.168,-2.5344,,,,
,,,,18.496,6.7048,579.136,-28.9568,,,,
,,,,191.079,-38.2158,32.7,-6.54,,,,
,,,,10.368,3.6288,31.68,11.088,,,,
,,,,30.53,14.0438,863.88,107.985,,,,
,,,,30.84,6.168,11.56,5.6644,,,,
,,,,75.06,33.777,26.4,11.88,,,,
,,,,66.976,6.6976,69.08,29.0136,,,,
,,,,856.656,107.082,35.88,10.0464,,,,
,,,,13.184,-20.4352,3.564,-6.237,,,,
,,,,48.784,-131.7168,823.96,51.4975,,,,
,,,,76.64,26.824,10.272,0.8988,,,,
,,,,18.528,-27.792,9.762,-15.1311,,,,
,,,,52.68,19.755,13.72,1.2005,,,,
,,,,11.568,2.6028,55.2,-2.07,,,,
,,,,1439.968,143.9968,259.136,-58.3056,,,,
,,,,1.728,-2.6784,240.744,-13.7568,,,,
,,,,626.1,-538.446,35,14.7,,,,
,,,,16.74,4.3524,210.68,50.5632,,,,
,,,,4.158,-3.465,637.896,-127.5792,,,,
,,,,179.991,-251.9874,43.44,21.2856,,,,
,,,,273.96,71.2296,2.22,0.666,,,,
,,,,89.97,18.8937,517.405,-81.3065,,,,
,,,,756.8,75.68,11.68,5.256,,,,
,,,,72,14.4,19.99,6.7966,,,,
,,,,470.155,-13.433,6.16,2.9568,,,,
,,,,2.334,-6.3018,356.85,60.6645,,,,
,,,,1.728,-2.7648,251.58,113.211,,,,
,,,,159.04,-194.824,61.542,-13.3341,,,,
,,,,145.98,-99.2664,81.438,-65.1504,,,,
,,,,135.8,66.542,33.282,-27.735,,,,
,,,,13.488,4.3836,118.65,19.775,,,,
,,,,11.416,3.8529,14.76,4.9815,,,,
,,,,17.64,8.6436,55.616,5.5616,,,,
,,,,17.04,5.538,7.056,2.205,,,,
,,,,98.328,9.8328,27.184,2.0388,,,,
,,,,20.97,9.0171,556.665,6.549,,,,
,,,,139.96,9.7972,95.84,34.742,,,,
,,,,37.74,12.8316,15.84,5.544,,,,
,,,,14.82,6.2244,8.448,2.64,,,,
,,,,191.82,61.3824,189.576,9.4788,,,,
,,,,9892.74,4946.37,71.96,7.196,,,,
,,,,479.97,163.1898,44.784,16.2342,,,,
,,,,1115.17,334.551,56.784,20.5842,,,,
,,,,36.48,18.24,5.607,-3.9249,,,,
,,,,90.48,23.5248,6.576,0.5754,,,,
,,,,215.976,-2.6997,47.98,23.99,,,,
,,,,65.94,30.9918,24,-2.7,,,,
,,,,16.56,7.7832,15.552,5.4432,,,,
,,,,279.95,67.188,26.176,-3.272,,,,
,,,,318.08,34.9888,77.952,15.5904,,,,
,,,,5.8,2.61,147.184,-29.4368,,,,
,,,,276.784,89.9548,47.952,16.1838,,,,
,,,,93.032,-251.1864,21.93,10.3071,,,,
,,,,454.965,-136.4895,46.96,22.5408,,,,
,,,,295.4,-62.7725,9.64,3.6632,,,,
,,,,623.96,38.9975,88.752,27.735,,,,
,,,,22.05,10.584,13.904,5.214,,,,
,,,,99.9,46.953,43.86,20.6142,,,,
,,,,78.759,-57.7566,148.48,16.704,,,,
,,,,9.552,-3.8208,7.42,3.71,,,,
,,,,5.344,-2.1376,71.992,-0.8999,,,,
,,,,301.47,-241.176,19.9,6.567,,,,
,,,,18.656,1.6324,1702.12,510.636,,,,
,,,,129.552,-22.6716,20.736,7.2576,,,,
,,,,51.984,-5.1984,7.168,0.9856,,,,
,,,,10.272,3.4668,11.168,-2.5128,,,,
,,,,43.6,12.208,442.4,-55.3,,,,
,,,,99.98,42.9914,97.568,-6.098,,,,
,,,,8.04,2.7336,614.272,-23.0352,,,,
,,,,1564.29,406.7154,199.98,37.9962,,,,
,,,,19.312,3.1382,16.192,-8.5008,,,,
,,,,4.338,-3.0366,251.006,-68.1302,,,,
,,,,11.88,-7.92,54.192,4.0644,,,,
,,,,405.86,32.4688,105.98,4.2392,,,,
,,,,680.01,176.8026,35.06,10.518,,,,
,,,,4476.8,503.64,33.94,9.1638,,,,
,,,,104.85,50.328,30,14.4,,,,
,,,,241.44,72.432,5.248,0.5904,,,,
,,,,319.76,147.0896,508.768,38.1576,,,,
,,,,45.68,21.0128,9.912,3.2214,,,,
,,,,31.96,1.598,25.12,7.85,,,,
,,,,47.9,22.992,2665.62,239.9058,,,,
,,,,1112.94,222.588,189.7,91.056,,,,
,,,,22.92,11.2308,40.99,20.0851,,,,
,,,,31.086,-20.724,23.85,10.7325,,,,
,,,,13.98,3.9144,18.24,9.12,,,,
,,,,23.65,6.149,27.78,9.1674,,,,
,,,,120.98,12.098,76.58,38.29,,,,
,,,,315.98,148.5106,8.8,4.224,,,,
,,,,28.752,10.0632,590.352,206.6232,,,,
,,,,114.95,32.186,5.58,0.1674,,,,
,,,,23.04,6.912,25.02,10.5084,,,,
,,,,15.48,4.4892,452.55,22.6275,,,,
,,,,51.84,24.8832,5.32,2.6068,,,,
,,,,32.4,15.552,975.92,292.776,,,,
,,,,94.68,31.2444,2249.91,517.4793,,,,
,,,,23.67,0.9468,59.92,16.7776,,,,
,,,,1091.168,68.198,3.312,0.6624,,,,
,,,,18.69,5.2332,20.136,1.2585,,,,
,,,,568.728,28.4364,8.856,2.8782,,,,
,,,,7.312,2.5592,859.2,-186.16,,,,
,,,,3.64,1.365,19.44,9.3312,,,,
,,,,881.93,220.4825,384.592,-81.7258,,,,
,,,,115.84,54.4448,168.1,43.706,,,,
,,,,10.02,4.4088,54.336,5.4336,,,,
,,,,631.96,303.3408,83.9,20.975,,,,
,,,,184.704,13.8528,11.76,5.7624,,,,
,,,,47.92,11.98,155.372,-35.5136,,,,
,,,,163.88,40.97,5.56,1.4456,,,,
,,,,72.224,25.2784,15.992,0.9995,,,,
,,,,146.688,45.84,139.86,65.7342,,,,
,,,,118.782,-27.7158,307.136,26.8744,,,,
,,,,769.184,-163.4516,12.39,5.6994,,,,
,,,,11.376,-5.688,41.37,17.3754,,,,
,,,,66.112,-84.2928,8.56,3.852,,,,
,,,,859.2,75.18,52.4,14.148,,,,
,,,,51.184,19.194,14.94,6.8724,,,,
,,,,842.72,202.2528,11.673,-7.782,,,,
,,,,41.96,10.9096,43.5,10.875,,,,
,,,,13.216,4.4604,26.4,11.88,,,,
,,,,184.752,-20.7846,35.88,17.5812,,,,
,,,,43.12,15.092,361.376,27.1032,,,,
,,,,313.722,-99.3453,40.776,0.5097,,,,
,,,,45.98,7.8166,199.75,87.89,,,,
,,,,428.68,0,1673.184,20.9148,,,,
,,,,37.94,18.2112,16.272,5.2884,,,,
,,,,61.38,15.9588,18.368,5.9696,,,,
,,,,7.072,2.3868,486.368,36.4776,,,,
,,,,14.112,1.2348,959.984,311.9948,,,,
,,,,209.148,-66.2302,4.086,-2.9964,,,,
,,,,1591.02,286.3836,55.984,4.1988,,,,
,,,,104.696,6.5435,10.688,3.7408,,,,
,,,,6.816,-11.5872,7999.98,-3839.9904,,,,
,,,,35.4,13.452,167.44,14.651,,,,
,,,,35.88,16.146,9.664,3.2616,,,,
,,,,12.32,5.9136,23.68,8.88,,,,
,,,,91.475,-1.8295,523.764,-192.0468,,,,
,,,,31.96,1.598,1359.96,118.9965,,,,
,,,,781.864,-137.976,95.976,15.5961,,,,
,,,,30.816,9.63,143.928,-32.3838,,,,
,,,,197.05,59.115,3.564,-2.97,,,,
,,,,1592.85,350.427,4.928,1.7248,,,,
,,,,11.88,5.346,7.536,-13.188,,,,
,,,,120,46.8,1.408,-2.3232,,,,
,,,,8.67,2.3409,4.144,-6.4232,,,,
,,,,26.94,11.3148,52.752,-12.5286,,,,
,,,,32.13,8.3538,70.72,-6.188,,,,
,,,,2.88,0.8064,194.352,-43.7292,,,,
,,,,1091.93,272.9825,4.3,1.419,,,,
,,,,111.96,54.8604,2.388,-1.8308,,,,
,,,,38.34,15.7194,243.992,30.499,,,,
,,,,1649.75,544.4175,159.99,54.3966,,,,
,,,,93.02,3.7208,390.75,171.93,,,,
,,,,427.644,80.7772,16.03,-25.648,,,,
,,,,40.67,12.6077,492.768,55.4364,,,,
,,,,33.48,1.3392,12.96,6.2208,,,,
,,,,9.728,3.2832,164.688,55.5822,,,,
,,,,477.666,84.294,166.5,-66.6,,,,
,,,,6.848,2.14,12.96,6.2208,,,,
,,,,4.626,-3.855,110.96,53.2608,,,,
,,,,453.6,90.72,99.98,3.9992,,,,
,,,,68.432,8.554,11.424,3.7128,,,,
,,,,132.52,34.7865,128.124,24.2012,,,,
,,,,195.64,-44.019,101.4,38.532,,,,
,,,,51.968,10.3936,4.41,2.0286,,,,
,,,,431.976,-75.5958,167.94,82.2906,,,,
,,,,224.937,-164.9538,67.8,31.188,,,,
,,,,6,2.1,5.682,-3.788,,,,
,,,,9.648,3.4974,46.26,12.0276,,,,
,,,,31.008,11.2404,5.78,2.8322,,,,
,,,,61.12,22.156,15.28,7.4872,,,,
,,,,24.7,-9.88,8.73,2.9682,,,,
,,,,302.72,-378.4,5.68,1.7608,,,,
,,,,239.5,114.96,499.584,43.7136,,,,
,,,,376.866,-213.5574,31.104,10.8864,,,,
,,,,282.84,19.7988,13.272,-10.6176,,,,
,,,,27.72,13.3056,28.272,6.3612,,,,
,,,,239.984,23.9984,259.136,-51.8272,,,,
,,,,5.76,1.6704,13.9,3.614,,,,
,,,,7.152,2.3244,26.38,12.1348,,,,
,,,,179.7,88.053,127.372,-30.9332,,,,
,,,,3406.664,160.3136,47.952,16.1838,,,,
,,,,37.17,10.4076,59.94,28.1718,,,,
,,,,64.96,19.488,45.36,22.2264,,,,
,,,,595.38,297.69,26.4,12.672,,,,
,,,,3023.928,226.7946,41.4,19.872,,,,
,,,,26.96,3.7744,16.95,1.017,,,,
,,,,477.6,161.19,318.96,149.9112,,,,
,,,,18.088,6.5569,2036.86,366.6348,,,,
,,,,71.97,35.985,449.568,-73.0548,,,,
,,,,7.968,2.6892,108.96,32.688,,,,
,,,,1499.97,-374.9925,30.56,-19.864,,,,
,,,,41.6,14.144,1.248,-1.9344,,,,
,,,,6.99,2.0271,18.16,1.816,,,,
,,,,6.84,1.8468,59.97,13.7931,,,,
,,,,73.536,9.192,761.544,66.6351,,,,
,,,,30.336,9.48,359.97,-71.994,,,,
,,,,3.62,1.1946,350.352,-140.1408,,,,
,,,,242.136,12.1068,21.792,7.6272,,,,
,,,,12.39,5.6994,439.8,145.134,,,,
,,,,19.96,5.5888,100.94,33.3102,,,,
,,,,340.92,3.4092,7.88,2.5216,,,,
,,,,57.584,20.1544,272.97,43.6752,,,,
,,,,37.312,2.7984,38.16,19.08,,,,
,,,,79.96,7.996,109.9,32.97,,,,
,,,,223.96,11.198,274.2,112.422,,,,
,,,,18.96,7.584,96.53,40.5426,,,,
,,,,326.646,39.9234,215.976,-2.6997,,,,
,,,,89.97,39.5868,63.56,3.178,,,,
,,,,9.45,4.536,99.99,43.9956,,,,
,,,,159.98,57.5928,9.64,4.4344,,,,
,,,,5.344,0.668,826.62,355.4466,,,,
,,,,27.72,3.465,1633.14,473.6106,,,,
,,,,2.496,0.9048,544.38,157.8702,,,,
,,,,1403.92,70.196,47.12,20.7328,,,,
,,,,339.92,8.498,523.392,52.3392,,,,
,,,,10.528,3.4216,191.976,38.3952,,,,
,,,,42.384,4.2384,499.168,31.198,,,,
,,,,123.92,38.725,38.388,-25.592,,,,
,,,,135.95,39.4255,95.994,-63.996,,,,
,,,,437.85,131.355,239.952,-35.9928,,,,
,,,,673.568,252.588,201.584,15.1188,,,,
,,,,3.798,-5.8869,899.136,-146.1096,,,,
,,,,45.568,9.6832,931.176,314.2719,,,,
,,,,28.752,-21.0848,430.88,124.9552,,,,
,,,,25.92,12.4416,341.96,-427.45,,,,
,,,,34.65,9.702,26.352,9.5526,,,,
,,,,204.95,100.4255,11.52,-7.68,,,,
,,,,79.95,38.376,7.8,2.106,,,,
,,,,14,-6.3,400.8,112.224,,,,
,,,,16.392,-26.2272,28.792,10.0772,,,,
,,,,10.9,5.123,111.79,43.5981,,,,
,,,,29.6,14.8,241.424,-36.2136,,,,
,,,,4.98,2.2908,10.44,3.393,,,,
,,,,479.976,161.9919,18.336,-32.088,,,,
,,,,44.736,4.4736,10.368,3.6288,,,,
,,,,5.76,1.6704,10.89,2.8314,,,,
,,,,483.136,60.392,19.44,9.3312,,,,
,,,,12.56,4.0192,121.6,39.52,,,,
,,,,90.48,33.93,181.86,50.9208,,,,
,,,,13.08,6.0168,45.92,21.5824,,,,
,,,,214.7,83.733,18.24,8.5728,,,,
,,,,6.48,3.1104,35.48,0,,,,
,,,,63.968,19.99,1158.12,130.2885,,,,
,,,,573.174,63.686,88.92,14.4495,,,,
,,,,20.62,9.6914,34.92,11.8728,,,,
,,,,124.25,48.4575,35.184,12.3144,,,,
,,,,297.55,83.314,25.5,6.63,,,,
,,,,403.56,96.8544,10.56,4.752,,,,
,,,,95.2,27.608,15.92,5.373,,,,
,,,,466.32,34.974,16.056,5.8203,,,,
,,,,82.64,0,223.056,69.705,,,,
,,,,528.43,-143.431,540.048,-47.2542,,,,
,,,,22.386,-35.8176,370.782,-92.6955,,,,
,,,,24.27,8.7372,41.6,13,,,,
,,,,2799.96,944.9865,23.12,8.381,,,,
,,,,33.528,2.5146,113.888,9.9652,,,,
,,,,36.744,3.6744,113.568,-5.6784,,,,
,,,,71.088,-1.7772,7.92,0.693,,,,
,,,,60.35,19.9155,671.984,50.3988,,,,
,,,,35.52,9.9456,30.56,-45.84,,,,
,,,,11.2,4.816,77.952,-15.5904,,,,
,,,,13.4,6.432,67.992,8.499,,,,
,,,,4.98,2.3406,12.224,4.4312,,,,
,,,,109.69,51.5543,44.784,-0.5598,,,,
,,,,99.568,33.6042,22.848,-17.7072,,,,
,,,,271.96,27.196,10.848,3.5256,,,,
,,,,18.69,5.2332,18.544,3.0134,,,,
,,,,13.36,6.4128,9.96,4.5816,,,,
,,,,249.584,31.198,9.21,2.3025,,,,
,,,,13.86,0,27.93,8.0997,,,,
,,,,13.376,4.6816,14.016,4.9056,,,,
,,,,437.472,153.1152,18.24,9.12,,,,
,,,,35.56,16.7132,76.12,22.0748,,,,
,,,,97.98,27.4344,26.72,9.352,,,,
,,,,36.24,15.2208,62.352,-10.9116,,,,
,,,,,,11.56,5.6644,,,,
,,,,,,221.024,-55.256,,,,
,,,,,,230.376,-48.9549,,,,
,,,,,,9.324,-24.7086,,,,
,,,,,,60.864,9.1296,,,,
,,,,,,652.995,-935.9595,,,,
,,,,,,11.22,-7.48,,,,
,,,,,,163.96,70.5028,,,,
,,,,,,8.904,3.339,,,,
,,,,,,720.064,-63.0056,,,,
,,,,,,2404.704,150.294,,,,
,,,,,,563.024,190.0206,,,,
,,,,,,344.91,10.3473,,,,
,,,,,,8.64,4.2336,,,,
,,,,,,2.064,0.1548,,,,
,,,,,,61.792,6.1792,,,,
,,,,,,205.9992,-27.2646,,,,
,,,,,,629.95,163.787,,,,
,,,,,,43.6,12.208,,,,
,,,,,,154.95,30.99,,,,
,,,,,,11.21,3.363,,,,
,,,,,,239.92,23.992,,,,
,,,,,,82.95,29.0325,,,,
,,,,,,22,1.375,,,,
,,,,,,119.94,15.992,,,,
,,,,,,3.648,-2.7968,,,,
,,,,,,321.568,28.1372,,,,
,,,,,,8.64,3.024,,,,
,,,,,,167.952,-27.2922,,,,
,,,,,,45.04,4.504,,,,
,,,,,,96.36,25.0536,,,,
,,,,,,21.99,-32.985,,,,
,,,,,,15.28,7.4872,,,,
,,,,,,34.24,9.9296,,,,
,,,,,,220.064,55.016,,,,
,,,,,,339.136,0,,,,
,,,,,,146.82,73.41,,,,
,,,,,,811.28,24.3384,,,,
,,,,,,1919.976,215.9973,,,,
,,,,,,48.86,0.9772,,,,
,,,,,,23.36,6.0736,,,,
,,,,,,52.44,24.1224,,,,
,,,,,,73.68,34.6296,,,,
,,,,,,139.92,23.7864,,,,
,,,,,,107.88,10.788,,,,
,,,,,,33.29,7.9896,,,,
,,,,,,119.94,5.997,,,,
,,,,,,17.31,5.193,,,,
,,,,,,1.824,-1.3984,,,,
,,,,,,899.982,74.9985,,,,
,,,,,,86.352,5.397,,,,
,,,,,,139.96,-1.7495,,,,
,,,,,,119.94,23.988,,,,
,,,,,,12.42,4.4712,,,,
,,,,,,35.04,12.264,,,,
,,,,,,50.94,14.2632,,,,
,,,,,,327.7328,-14.4588,,,,
,,,,,,10499.97,5039.9856,,,,
,,,,,,239.96,83.986,,,,
,,,,,,1247.64,349.3392,,,,
,,,,,,13.904,4.5188,,,,
,,,,,,19.608,6.6177,,,,
,,,,,,4.158,-3.465,,,,
,,,,,,268.24,93.884,,,,
,,,,,,431.16,107.79,,,,
,,,,,,38.88,18.6624,,,,
,,,,,,187.76,76.9816,,,,
,,,,,,43.8,20.586,,,,
,,,,,,79.99,28.7964,,,,
,,,,,,206.1,55.647,,,,
,,,,,,169.68,45.8136,,,,
,,,,,,132.52,54.3332,,,,
,,,,,,2.96,1.4208,,,,
,,,,,,8.448,2.9568,,,,
,,,,,,95.94,9.594,,,,
,,,,,,38.864,7.7728,,,,
,,,,,,19.76,8.2992,,,,
,,,,,,44.384,15.5344,,,,
,,,,,,2.944,-0.6624,,,,
,,,,,,74.95,36.7255,,,,
,,,,,,81.36,-19.323,,,,
,,,,,,20.232,-16.1856,,,,
,,,,,,389.056,48.632,,,,
,,,,,,20.736,7.2576,,,,
,,,,,,41.472,14.5152,,,,
,,,,,,55.584,20.844,,,,
,,,,,,127.386,-25.4772,,,,
,,,,,,92.52,24.9804,,,,
,,,,,,37.76,10.5728,,,,
,,,,,,7.38,3.4686,,,,
,,,,,,5.82,2.7354,,,,
,,,,,,219.075,-131.445,,,,
,,,,,,41.28,13.932,,,,
,,,,,,13.36,6.4128,,,,
,,,,,,31.968,2.3976,,,,
,,,,,,16.896,5.28,,,,
,,,,,,6.672,0.5004,,,,
,,,,,,99.136,8.6744,,,,
,,,,,,15.992,-13.993,,,,
,,,,,,233.058,-53.2704,,,,
,,,,,,305.312,-8.7232,,,,
,,,,,,821.88,213.6888,,,,
,,,,,,21.96,10.7604,,,,
,,,,,,305.01,76.2525,,,,
,,,,,,18.7,7.106,,,,
,,,,,,16.74,8.37,,,,
,,,,,,2504.74,626.185,,,,
,,,,,,718.116,-71.8116,,,,
,,,,,,31.776,8.7384,,,,
,,,,,,25.06,12.53,,,,
,,,,,,191.058,-46.3998,,,,
,,,,,,13.04,3.912,,,,
